знает	402	0.6575	0.8303	0.0000	0.5019	6	0.417	NaN	0	0.6575	166582
знает	403	0.6269	0.8509	0.0000	0.4917	6	0.381	NaN	0	0.6269	152342
знает	404	0.6536	0.9028	0.0000	0.5173	7	0.423	NaN	0	0.6536	168987
знает	401	0.5594	0.3513	0.0000	0.5245	8	0.523	NaN	0	0.5594	209312
знает	405	0.6737	0.8383	0.0000	0.5261	6	0.431	NaN	0	0.6737	172510
знает	407	0.6253	0.7414	0.0000	0.4921	7	0.428	NaN	0	0.6253	171302
знает	406	0.6424	0.8971	0.0000	0.4959	5	0.364	NaN	0	0.6424	145614
знает	408	0.5713	0.6836	0.0000	0.4838	5	0.407	NaN	0	0.5713	162691
знает	409	0.5750	0.7528	0.0000	0.4960	5	0.384	NaN	0	0.5750	153474
знает	410	0.7033	0.9062	0.0000	0.4971	7	0.437	NaN	0	0.7033	174711
знает	411	0.6772	0.7802	0.0000	0.5000	4	0.464	NaN	0	0.6772	185657
знает	412	0.6023	0.7989	0.0000	0.5033	7	0.392	NaN	0	0.6023	156730
никогда	402	0.2943	0.3425	0.0000	0.4835	4	0.232	0.2943	92897	NaN	0
никогда	401	0.2933	0.2072	0.0000	0.5007	6	0.285	0.2933	113850	NaN	0
никогда	403	0.3051	0.3400	0.0000	0.5312	4	0.154	0.3051	61611	NaN	0
никогда	404	0.3137	0.3810	0.0000	0.5019	4	0.208	0.3137	83159	NaN	0
никогда	405	0.2816	0.3617	0.0000	0.5005	4	0.228	0.2816	91247	NaN	0
никогда	407	0.2883	0.3808	0.0000	0.5111	7	0.229	0.2883	91382	NaN	0
никогда	406	0.3076	0.3966	0.0000	0.4964	4	0.240	0.3076	96099	NaN	0
никогда	408	0.2814	0.3528	0.0000	0.5038	4	0.259	0.2814	103403	NaN	0
никогда	410	0.3098	0.4123	0.0000	0.5220	4	0.230	0.3098	91997	NaN	0
никогда	409	0.3244	0.4186	0.0000	0.4671	4	0.223	0.3244	89095	NaN	0
никогда	411	0.2652	0.3217	0.0000	0.4867	4	0.235	0.2652	93851	NaN	0
никогда	412	0.2644	0.3248	0.0000	0.5266	4	0.181	0.2644	72470	NaN	0
1	403	0.5353	0.4989	0.9921	0.5064	5	0.224	NaN	0	0.5354	89717
1	402	0.5521	0.5610	0.9926	0.5214	4	0.237	NaN	0	0.5520	94877
1	401	0.6025	0.3775	0.9918	0.5052	5	0.363	NaN	0	0.6025	145176
1	404	0.5376	0.5658	0.9922	0.5015	6	0.265	NaN	0	0.5376	105828
1	406	0.5505	0.5128	0.9920	0.5081	4	0.251	NaN	0	0.5505	100279
1	405	0.4271	0.3531	0.9903	0.5070	4	0.243	0.0000	1	0.4271	97117
1	407	0.5645	0.5634	0.9935	0.5093	5	0.236	NaN	0	0.5644	94393
1	408	0.5801	0.5965	0.9929	0.5384	4	0.235	0.0000	1	0.5801	93892
1	409	0.5518	0.5691	0.9917	0.5133	4	0.230	0.5000	2	0.5518	91985
1	410	0.6730	0.6209	0.9920	0.5108	4	0.321	0.0000	1	0.6730	128354
1	411	0.6244	0.6100	0.9930	0.5277	4	0.283	NaN	0	0.6243	113098
1	412	0.6065	0.6083	0.9928	0.5035	4	0.290	NaN	0	0.6065	115879
3	401	0.4750	0.2703	0.3552	0.4606	7	0.455	NaN	0	0.4749	181927
3	403	0.4054	0.4185	0.4393	0.5201	4	0.204	0.0000	1	0.4055	81724
3	402	0.6493	0.7553	0.3650	0.4944	6	0.381	NaN	0	0.6493	152541
3	404	0.5869	0.6566	0.3672	0.5021	4	0.371	NaN	0	0.5869	148521
3	405	0.5240	0.5774	0.3760	0.5176	6	0.338	NaN	0	0.5240	135237
3	407	0.6390	0.8014	0.3712	0.5126	4	0.365	NaN	0	0.6390	145743
3	406	0.5707	0.6265	0.3865	0.5082	4	0.325	NaN	0	0.5708	130047
3	408	0.6345	0.7713	0.3694	0.5069	6	0.350	NaN	0	0.6345	139948
3	409	0.5546	0.7515	0.4042	0.5007	6	0.266	NaN	0	0.5546	106333
3	411	0.5657	0.6200	0.3801	0.4927	6	0.332	0.0000	1	0.5657	132784
3	410	0.6582	0.8671	0.3711	0.5043	7	0.351	NaN	0	0.6582	140331
3	412	0.6441	0.3352	0.3838	0.5096	8	0.514	NaN	0	0.6441	205668
10	401	0.4966	0.4621	0.1115	0.4881	6	0.487	NaN	0	0.4966	194930
10	403	0.6331	0.8363	0.1263	0.5012	7	0.362	NaN	0	0.6331	144863
10	402	0.6320	0.8867	0.1191	0.4978	6	0.369	1.0000	1	0.6320	147405
10	404	0.6262	0.7558	0.1169	0.4913	7	0.420	NaN	0	0.6263	167786
10	405	0.6447	0.8076	0.1136	0.5014	7	0.417	NaN	0	0.6447	166734
10	407	0.6687	0.7838	0.1176	0.5280	6	0.424	NaN	0	0.6687	169699
10	406	0.6601	0.8455	0.1186	0.4803	5	0.406	NaN	0	0.6601	162356
10	408	0.5615	0.7228	0.1201	0.4872	5	0.373	NaN	0	0.5615	149116
10	409	0.5889	0.7424	0.1205	0.5101	5	0.387	NaN	0	0.5889	154621
10	410	0.6353	0.8318	0.1203	0.5137	4	0.370	NaN	0	0.6352	147767
10	411	0.5395	0.6756	0.1217	0.5238	4	0.354	NaN	0	0.5395	141672
10	412	0.6353	0.4896	0.1086	0.5076	8	0.640	NaN	0	0.6353	255880
30	401	0.5354	0.6426	0.0476	0.4739	8	0.393	0.0000	1	0.5354	157150
30	402	0.4841	0.6533	0.0460	0.4779	5	0.363	NaN	0	0.4841	145069
30	403	0.6106	0.5101	0.0471	0.4638	8	0.572	NaN	0	0.6106	228632
30	404	0.5142	0.6808	0.0472	0.4901	5	0.340	NaN	0	0.5142	135982
30	405	0.3888	0.3047	0.0754	0.5234	8	0.292	NaN	0	0.3888	116840
30	407	0.5507	0.7331	0.0512	0.4886	6	0.301	NaN	0	0.5508	120421
30	406	0.3574	0.4943	0.0563	0.5113	4	0.257	NaN	0	0.3574	102889
30	408	0.4851	0.6246	0.0486	0.5013	4	0.334	NaN	0	0.4851	133362
30	409	0.5188	0.6427	0.0469	0.4691	5	0.362	NaN	0	0.5188	144905
30	410	0.5601	0.6997	0.0499	0.5080	4	0.340	0.0000	1	0.5601	135871
30	411	0.4046	0.5190	0.0517	0.5045	4	0.316	NaN	0	0.4046	126471
30	412	0.5284	0.5613	0.0454	0.4947	5	0.408	NaN	0	0.5284	163073
