Г1	802	4	0.676	0.494	0.817	2.823	0.840	0.820	0.000	0.984	0.389	-0.114	100.5
Г1	801	4	0.570	0.449	0.802	2.834	0.820	0.820	0.000	0.843	0.334	-0.203	92.5
Г1	803	4	0.379	0.522	0.837	2.867	0.820	0.820	0.000	0.998	0.359	-0.219	63.5
Г1	804	4	0.203	0.478	0.803	2.913	0.820	0.820	0.000	0.995	0.394	0.200	17.5
Г1	806	4	0.236	0.454	0.782	2.878	0.820	0.820	0.000	0.995	0.394	0.121	95
Г1	808	4	0.335	0.481	0.807	2.828	0.820	0.820	0.000	0.996	0.361	0.221	82
Г1	805	4	0.460	0.421	0.756	2.851	0.820	0.820	0.000	0.995	0.394	0.090	72
Г1	807	4	0.230	0.537	0.842	2.840	0.820	0.820	0.000	0.997	0.394	0.135	45.5
Г1	809	4	0.539	0.510	0.816	2.879	0.820	0.820	0.000	0.839	0.332	0.160	104
Г1	810	4	0.236	0.392	0.736	2.818	0.820	0.820	0.000	0.995	0.483	0.076	86.5
Г1	811	4	0.438	0.465	0.796	2.889	0.820	0.820	0.000	0.988	0.391	0.135	36.5
Г1	812	4	0.417	0.396	0.762	2.820	0.820	0.820	0.000	0.803	0.320	0.074	135
Г3	801	8	0.664	0.486	0.801	2.790	0.820	0.820	0.000	0.987	0.401	0.101	65000
Г3	802	8	0.710	0.496	0.806	2.865	0.820	0.820	0.000	0.977	0.415	-0.057	65000
Г3	804	8	0.537	0.389	0.733	2.886	0.820	0.820	0.000	0.997	0.394	0.039	65000
Г3	803	8	0.627	0.442	0.783	2.832	0.820	0.820	0.000	0.995	0.365	0.135	65000
Г3	805	8	0.589	0.444	0.776	2.890	0.821	0.820	0.000	0.993	0.435	0.136	65000
Г3	806	8	0.586	0.462	0.785	2.823	0.820	0.820	0.000	0.996	0.357	0.230	65000
Г3	808	8	0.593	0.465	0.775	2.872	0.820	0.820	0.000	0.998	0.365	0.216	65000
Г3	807	8	0.686	0.539	0.840	2.835	0.820	0.820	0.000	0.900	0.471	0.208	65000
Г3	809	8	0.577	0.450	0.778	2.888	0.814	0.820	0.000	0.995	0.367	0.194	65000
Г3	811	8	0.693	0.534	0.836	2.914	0.820	0.820	0.000	0.994	0.393	0.209	65000
Г3	810	8	0.670	0.467	0.797	2.924	0.820	0.820	0.000	0.993	0.392	0.102	65000
Г3	812	8	0.730	0.497	0.803	2.860	0.818	0.820	0.000	0.990	0.379	0.200	65000
Г0з	801	8	0.577	0.460	0.787	2.911	0.707	0.000	0.000	0.994	0.385	0.523	65000
Г0з	802	8	0.546	0.503	0.819	2.924	0.503	0.000	0.000	0.988	0.395	0.608	65000
Г0з	803	8	0.504	0.473	0.798	2.834	0.257	0.000	0.000	0.986	0.392	0.203	65000
Г0з	804	8	0.658	0.541	0.844	2.868	0.667	0.000	0.000	0.993	0.379	0.357	65000
Г0з	805	8	0.624	0.509	0.810	2.850	0.686	0.000	0.000	0.985	0.428	0.392	65000
Г0з	806	8	0.515	0.486	0.805	2.889	0.267	0.000	0.000	0.996	0.394	0.342	65000
Г0з	807	8	0.614	0.540	0.842	2.846	0.680	0.000	0.000	0.894	0.344	0.396	65000
Г0з	808	8	0.480	0.403	0.753	2.907	0.751	0.000	0.000	0.991	0.392	0.164	65000
Г0з	809	8	0.532	0.511	0.820	2.875	0.420	0.000	0.000	0.986	0.391	0.689	65000
Г0з	810	8	0.652	0.537	0.842	2.844	0.591	0.000	0.000	0.942	0.374	0.253	65000
Г0з	811	8	0.710	0.502	0.821	2.900	0.808	0.000	0.000	0.995	0.393	0.099	65000
Г0з	812	8	0.566	0.439	0.765	2.943	0.405	0.000	0.000	0.996	0.394	0.534	65000
