Г0	803	4	0.398	0.475	0.821	2.827	0.219	0.000	0.000	0.996	0.367
Г0	801	4	0.438	0.465	0.792	2.857	0.121	0.000	0.000	0.995	0.394
Г0	804	4	0.266	0.416	0.755	2.924	0.000	0.000	0.000	0.988	0.362
Г0	802	4	0.373	0.510	0.832	2.888	1.000	0.000	0.000	0.995	0.394
Г0	807	4	0.365	0.458	0.790	2.834	0.096	0.000	0.000	0.825	0.329
Г0	808	5	0.501	0.493	0.818	2.870	0.000	0.000	0.000	0.993	0.393
Г0	805	4	0.439	0.514	0.813	2.887	0.000	0.000	0.000	0.994	0.393
Г0	806	4	0.404	0.480	0.812	2.829	0.214	0.000	0.000	0.996	0.394
Г0	811	4	0.433	0.490	0.812	2.860	0.174	0.000	0.000	0.994	0.393
Г0	809	4	0.466	0.507	0.815	2.902	0.150	0.000	0.000	0.998	0.380
Г0	810	4	0.391	0.445	0.763	2.818	0.000	0.000	0.000	0.843	0.333
Г0	812	4	0.322	0.485	0.803	2.792	0.000	0.000	0.000	0.995	0.367
Г1	801	4	0.570	0.449	0.802	2.834	0.820	0.820	0.000	0.843	0.334
Г1	802	4	0.676	0.494	0.817	2.823	0.840	0.820	0.000	0.984	0.389
Г1	804	4	0.203	0.478	0.803	2.913	0.820	0.820	0.000	0.995	0.394
Г1	803	4	0.379	0.522	0.837	2.867	0.820	0.820	0.000	0.998	0.359
Г1	805	4	0.460	0.421	0.756	2.851	0.820	0.820	0.000	0.995	0.394
Г1	808	4	0.335	0.481	0.807	2.828	0.820	0.820	0.000	0.996	0.361
Г1	806	4	0.236	0.454	0.782	2.878	0.820	0.820	0.000	0.995	0.394
Г1	807	4	0.230	0.537	0.842	2.840	0.820	0.820	0.000	0.997	0.394
Г1	809	4	0.539	0.510	0.816	2.879	0.820	0.820	0.000	0.839	0.332
Г1	810	4	0.236	0.392	0.736	2.818	0.820	0.820	0.000	0.995	0.483
Г1	811	4	0.438	0.465	0.796	2.889	0.820	0.820	0.000	0.988	0.391
Г1	812	4	0.417	0.396	0.762	2.820	0.820	0.820	0.000	0.803	0.320
Г2	804	4	0.574	0.482	0.795	1.949	0.820	0.820	0.820	0.974	0.388
Г2	801	0	NaN	NaN	0.759	NaN	0.000	NaN	NaN	NaN	NaN
Г2	802	0	NaN	NaN	0.875	NaN	0.000	NaN	NaN	NaN	NaN
Г2	803	0	NaN	NaN	0.809	NaN	0.000	NaN	NaN	NaN	NaN
Г2	805	0	NaN	NaN	0.795	NaN	0.000	NaN	NaN	NaN	NaN
Г2	806	0	NaN	NaN	0.773	NaN	0.000	NaN	NaN	NaN	NaN
Г2	807	0	NaN	NaN	0.772	NaN	0.000	NaN	NaN	NaN	NaN
Г2	808	0	NaN	NaN	0.841	NaN	0.000	NaN	NaN	NaN	NaN
Г2	809	0	NaN	NaN	0.785	NaN	0.000	NaN	NaN	NaN	NaN
Г2	810	0	NaN	NaN	0.796	NaN	0.000	NaN	NaN	NaN	NaN
Г2	811	0	NaN	NaN	0.778	NaN	0.000	NaN	NaN	NaN	NaN
Г2	812	0	NaN	NaN	0.806	NaN	0.000	NaN	NaN	NaN	NaN
