нульА	2002	0.1969	85
нульА	2001	0.1869	92
зародыш	2002	84	0.9919	0.3940	0.2045	0.4146	0.0000	2.895,2.814,2.861,2.827	0.3510	19.6683	0.5706	-1.2059	4.3149
зародыш	2001	84	0.9975	0.3942	0.1490	0.8780	0.0000	2.986,2.805,3.056,2.844	0.4023	0.7235	-0.0867	0.2871	1.1522
зародыш	2003	92	0.9922	0.3941	2.6668	1.0000	0.0000	2.893,2.354,2.909,2.874	0.5124	0.8234	0.3889	0.1180	1.1712
нульА	2003	0.1840	91
нульА	2004	0.2025	92
зародыш	2004	84	0.9936	0.3925	0.5078	0.1220	0.0000	2.824,2.767,2.916,2.839	0.2708	-0.3958	0.5507	0.2162	1.7869
нульА	2005	0.1994	93
зародыш	2005	87	0.9972	0.3662	1.4192	0.5366	0.0000	3.004,2.842,2.892,2.742	0.4766	0.9098	0.7844	0.1874	1.6282
нульА	2006	0.2060	85
зародыш	2006	93	0.9974	0.3661	2.5977	1.0000	0.0000	2.811,2.864,2.846,2.783	0.5710	0.2657	0.8552	0.0725	0.9815
зародыш	2007	80	0.8453	0.3341	0.1187	0.7073	0.0000	2.958,2.961,2.985,2.597	0.4541	0.3714	-0.8653	0.3733	1.4873
нульА	2007	0.1930	92
нульА	2008	0.2157	93
зародыш	2008	89	0.9934	0.3926	1.2381	0.4878	0.0000	2.776,2.910,2.889,2.781	0.4133	0.7699	0.5004	-0.0217	0.5284
нульА	2009	0.1968	92
зародыш	2010	92	0.9910	0.3644	3.0278	1.0000	0.0000	2.887,2.981,2.901,2.437	0.5377	0.9688	0.7591	-0.4863	1.1434
зародыш	2009	89	0.9843	0.3911	2.3919	0.3659	0.0000	2.794,2.766,2.909,2.802	0.4055	1.1032	1.0156	0.3625	1.2171
нульА	2010	0.1992	87
зародыш	2011	92	0.8373	0.3310	1.3912	1.0000	0.0000	2.800,2.929,2.936,2.822	0.4173	0.5941	1.1871	0.2528	1.3817
нульА	2012	0.2293	93
нульА	2011	0.1980	90
зародыш	2012	91	0.9937	0.3584	1.8210	0.9756	0.0000	2.853,2.920,2.741,2.724	0.3898	0.6952	0.8093	-0.2647	1.5412
