Н2	2701	0.7032	0.9410	1.0000	0.000	0.000	0.6910	1.5503	1.0000	0.000	0.000
Н1	2702	0.8271	1.3599	0.0493	0.000	0.154	0.8110	1.0187	4.32e-5	0.000	0.543
Н1	2701	0.7396	0.8950	0.0491	0.000	0.143	0.8501	1.1409	4.32e-5	0.000	0.600
Н2	2702	0.8733	1.3404	1.0000	0.000	0.000	0.7914	1.2332	1.0000	0.000	0.000
Н2	2703	0.7570	1.3282	1.0000	0.000	0.000	0.6143	0.5867	1.0000	0.000	0.000
Н1	2704	0.6745	1.8407	0.0492	0.000	0.117	0.8821	1.0307	4.33e-5	0.000	0.600
Н1	2703	0.8488	0.6045	0.0491	0.000	0.223	0.8120	0.6075	4.32e-5	0.000	0.553
Н2	2704	0.7710	1.9764	1.0000	0.000	0.000	0.9130	0.8080	1.0000	0.000	0.000
Н1	2706	0.6339	0.7104	0.0491	0.000	0.200	0.6907	0.5919	4.32e-5	0.000	0.571
Н2	2706	0.6884	0.6491	1.0000	0.000	0.000	0.7947	0.9650	1.0000	0.000	0.000
Н1	2705	0.7370	0.9534	0.0493	0.000	0.154	0.7897	1.6602	4.33e-5	0.000	0.525
Н2	2705	0.8015	1.1734	1.0000	0.000	0.000	0.7894	0.9113	1.0000	0.000	0.000
Н1	2707	0.6030	0.8271	0.0493	0.000	0.191	0.8061	1.2178	4.33e-5	0.000	0.619
Н2	2707	0.7364	1.1511	1.0000	0.000	0.000	0.7477	1.3063	1.0000	0.000	0.000
Н1	2708	0.9086	0.6542	0.0493	0.000	0.212	0.7307	0.9222	4.36e-5	0.000	0.471
Н2	2708	0.8201	0.7252	1.0000	0.000	0.000	0.7922	1.1223	1.0000	0.000	0.000
Н2	2710	0.7997	1.3163	1.0000	0.000	0.000	0.7658	0.5967	1.0000	0.000	0.000
Н1	2710	0.7176	1.1396	0.0491	0.000	0.141	0.6291	4.2317	4.32e-5	0.000	0.533
Н2	2709	0.7000	0.8554	1.0000	0.000	0.000	0.7556	1.3440	1.0000	0.000	0.000
Н1	2709	0.6942	0.4860	0.0493	0.000	0.174	0.8378	1.2776	4.32e-5	0.000	0.592
Н1	2711	0.7931	0.8015	0.0491	0.000	0.153	0.8305	1.0597	4.32e-5	0.000	0.639
Н2	2711	0.7872	0.8756	1.0000	0.000	0.000	0.8421	1.0624	1.0000	0.000	0.000
Н2	2712	0.7221	0.8942	1.0000	0.000	0.000	0.6932	1.4179	1.0000	0.013	0.000
Н1	2712	0.7131	1.0092	0.0492	0.000	0.109	0.8895	0.7715	4.33e-5	0.000	0.563
