3904	40	0.9685	0.9685	9.62e-1	1.000	0.000	0.000	0.000	0.000	0.968	8
3903	41	0.9688	0.9688	9.62e-1	0.952	0.001	0.000	0.000	0.047	0.969	8
3901	41	0.9900	0.9900	9.89e-1	0.513	0.000	0.000	0.486	0.000	0.993	8
3902	43	0.9749	0.9745	9.55e-1	0.950	0.024	0.000	0.026	0.000	0.975	8
3904	41	0.9640	0.9635	9.47e-1	0.999	0.000	0.000	0.001	0.000	0.964	8
3903	42	0.9758	0.9764	9.66e-1	0.633	0.366	0.000	0.000	0.000	0.976	8
3901	42	0.9815	0.9815	9.78e-1	0.447	0.000	0.000	0.553	0.000	0.982	8
3902	44	0.9900	0.9900	9.88e-1	1.000	0.000	0.000	0.000	0.000	0.997	8
3904	42	0.9719	0.9719	9.65e-1	1.000	0.000	0.000	0.000	0.000	0.972	8
3903	43	0.9900	0.9900	9.96e-1	1.000	0.000	0.000	0.000	0.000	1.012	8
3904	43	0.9861	0.9861	9.81e-1	1.000	0.000	0.000	0.000	0.000	0.986	8
3901	43	0.9796	0.9796	9.75e-1	0.442	0.000	0.000	0.558	0.000	0.980	8
3902	45	0.9900	0.9900	9.71e-1	0.957	0.000	0.000	0.043	0.000	0.993	8
3903	44	0.9839	0.9839	1.01e+0	1.000	0.000	0.000	0.000	0.000	0.984	8
3904	44	0.9420	0.9420	9.28e-1	1.000	0.000	0.000	0.000	0.000	0.942	8
3902	46	0.9706	0.9705	9.86e-1	0.971	0.026	0.000	0.003	0.000	0.970	8
3901	44	0.9831	0.9831	9.81e-1	0.458	0.000	0.000	0.542	0.000	0.983	8
3903	45	0.9625	0.9625	9.45e-1	1.000	0.000	0.000	0.000	0.000	0.963	8
3902	47	0.9738	0.9735	9.38e-1	0.960	0.027	0.000	0.013	0.000	0.974	8
3904	45	0.9436	0.9436	9.35e-1	1.000	0.000	0.000	0.000	0.000	0.944	8
3903	46	0.9556	0.9556	9.45e-1	0.999	0.000	0.000	0.001	0.000	0.956	8
3901	45	0.9792	0.9792	9.76e-1	0.407	0.117	0.000	0.474	0.001	0.979	8
3902	48	0.9604	0.9604	9.74e-1	1.000	0.000	0.000	0.000	0.000	0.960	8
3903	47	0.9628	0.9628	9.74e-1	1.000	0.000	0.000	0.000	0.000	0.963	8
3904	46	0.9386	0.9386	9.28e-1	1.000	0.000	0.000	0.000	0.000	0.939	8
3901	46	0.9664	0.9664	9.60e-1	1.000	0.000	0.000	0.000	0.000	0.966	8
3902	49	0.9859	0.9859	9.64e-1	1.000	0.000	0.000	0.000	0.000	0.986	8
3904	47	0.9309	0.9309	9.23e-1	1.000	0.000	0.000	0.000	0.000	0.931	8
3903	48	0.9824	0.9824	9.70e-1	1.000	0.000	0.000	0.000	0.000	0.982	8
3902	50	0.9849	0.9849	9.82e-1	0.989	0.000	0.000	0.011	0.000	0.985	8
3904	48	0.9253	0.9253	9.22e-1	1.000	0.000	0.000	0.000	0.000	0.925	8
3901	47	0.9890	0.9890	9.86e-1	1.000	0.000	0.000	0.000	0.000	0.989	8
3903	49	0.9844	0.9844	9.74e-1	1.000	0.000	0.000	0.000	0.000	0.984	8
3902	51	0.9865	0.9865	9.78e-1	1.000	0.000	0.000	0.000	0.000	0.987	8
3904	49	0.9321	0.9321	9.25e-1	1.000	0.000	0.000	0.000	0.000	0.932	8
3901	48	0.9700	0.9700	9.63e-1	1.000	0.000	0.000	0.000	0.000	0.970	8
3902	52	0.9827	0.9827	9.84e-1	1.000	0.000	0.000	0.000	0.000	0.983	8
3904	50	0.9165	0.9165	9.15e-1	1.000	0.000	0.000	0.000	0.000	0.916	8
3903	50	0.9414	0.9414	9.58e-1	0.995	0.000	0.005	0.000	0.000	0.941	8
3901	49	0.9867	0.9867	9.85e-1	1.000	0.000	0.000	0.000	0.000	0.987	8
3902	53	0.9753	0.9753	9.59e-1	0.795	0.196	0.000	0.004	0.004	0.975	8
3903	51	0.9661	0.9661	9.74e-1	1.000	0.000	0.000	0.000	0.000	0.966	8
3904	51	0.9158	0.9158	9.06e-1	1.000	0.000	0.000	0.000	0.000	0.916	8
3901	50	0.9757	0.9757	9.72e-1	0.895	0.000	0.000	0.105	0.000	0.976	8
3902	54	0.9643	0.9643	9.34e-1	1.000	0.000	0.000	0.000	0.000	0.964	8
3903	52	0.9447	0.9447	9.64e-1	1.000	0.000	0.000	0.000	0.000	0.945	8
3904	52	0.9259	0.9259	9.21e-1	0.999	0.001	0.000	0.000	0.000	0.926	8
3901	51	0.9900	0.9900	9.90e-1	0.742	0.000	0.001	0.257	0.000	0.997	8
3902	55	0.9517	0.9516	9.59e-1	0.912	0.071	0.000	0.015	0.003	0.952	8
3903	53	0.9900	0.9900	9.84e-1	1.000	0.000	0.000	0.000	0.000	1.005	8
