4802	10	0	0.99000	0.99000
4802	10	1	0.96936	0.96936
4802	10	2	0.94393	0.94393
4802	10	3	0.89255	0.89255
4802	10	4	0.94408	0.94408
4802	10	5	0.94055	0.94055
4802	10	6	0.88533	0.88533
4802	10	7	1.10526	0.96665
4802	10	8	0.99000	0.99000
4802	10	9	0.96609	0.96609
4802	10	10	0.97614	0.97614
4802	10	11	0.99000	0.99000
4802	10	12	0.99000	0.99000
4802	10	13	0.95378	0.95378
4802	10	14	0.99105	0.99000
4802	10	15	0.97706	0.97706
4802	10	16	0.99000	0.99000
4802	10	17	0.99000	0.99000
4802	10	18	0.94306	0.94306
4802	10	19	0.96729	0.96729
4802	10	20	0.96873	0.96873
4802	10	21	0.96055	0.96055
4802	10	22	0.94851	0.94851
4802	10	23	0.96480	0.96480
4802	10	24	0.93268	0.93268
4802	10	25	0.99000	0.99000
4802	10	26	0.97540	0.97540
4802	10	27	0.90849	0.90849
4802	10	28	0.92403	0.92403
4802	10	29	0.98889	0.98889
4802	10	30	0.84771	0.84771
4802	10	31	0.99000	0.85588
4802	10	32	0.99000	0.99000
4802	10	33	0.94044	0.94044
4802	10	34	0.95205	0.95205
4802	10	35	0.99000	0.99000
4802	10	36	0.95453	0.95453
4802	10	37	0.98572	0.98572
4802	10	38	0.99000	0.99000
4802	10	39	0.89748	0.93892
4802	10	40	0.89181	0.89181
4802	10	41	0.89886	0.89886
4802	10	42	0.99000	0.99000
4802	10	43	0.97905	0.97905
4802	10	44	0.96256	0.96256
4802	10	45	0.98947	0.98947
4802	10	46	0.93401	0.93401
4802	10	47	0.97101	0.97101
4802	10	48	0.95119	0.95119
4802	10	49	0.96613	1.03409
4802	10	50	0.93920	0.93920
4802	10	51	0.89945	0.89945
4802	10	52	0.84603	0.84603
4802	10	53	0.99000	0.99000
4802	10	54	0.99000	0.99000
4802	10	55	0.97738	0.97738
4802	10	56	0.94306	0.94306
4802	10	57	0.99000	0.99000
4802	10	58	0.99000	0.99000
4802	10	59	0.99000	0.99000
4802	10	60	0.90272	0.90272
4802	10	61	0.96448	0.96448
4802	10	62	0.96511	0.96511
4802	10	63	0.98683	0.98683
4802	10	64	0.92578	0.92578
4802	10	65	0.94186	0.94186
4802	10	66	0.84502	0.84502
4802	10	67	1.10612	0.97159
4802	10	68	1.00514	0.92204
4802	10	69	0.79273	0.79273
4802	10	70	0.87366	0.87366
4802	10	71	0.83770	0.83770
4802	10	72	0.86350	1.04882
4802	10	73	0.91392	0.91392
4802	10	74	0.88549	0.88549
4802	10	75	0.83171	0.83171
4802	10	76	0.95112	0.95112
4802	10	77	0.96336	0.83134
4802	10	78	1.17511	0.86243
4802	10	79	0.78602	0.78602
4802	10	80	0.99000	0.99000
4802	10	81	0.99000	0.99000
4802	10	82	1.06944	0.90322
4802	10	83	0.92912	0.92912
4802	10	84	0.98860	0.94532
4802	10	85	0.99000	0.99000
4802	10	86	0.97573	0.97573
4802	10	87	0.91712	0.91712
4802	10	88	0.98690	0.98690
4802	10	89	0.96647	0.96647
4802	10	90	0.90786	0.90786
4802	10	91	0.93154	0.93154
4802	10	92	0.91508	0.91508
4802	10	93	0.96517	0.96517
4802	10	94	0.97097	0.97097
4802	10	95	0.92651	0.92651
4802	10	96	0.89649	0.89649
4802	10	97	0.93466	0.93466
4802	10	98	0.94375	0.94375
4802	10	99	0.99000	0.99000
4802	30	0	0.93549	0.93549
4802	30	1	1.10454	0.92185
4802	30	2	0.93658	0.93658
4802	30	3	1.27626	1.18310
4802	30	4	0.99000	0.99000
4802	30	5	0.92892	0.92892
4802	30	6	0.99000	0.99000
4802	30	7	0.99000	0.99000
