4801	10	0	0.98848	0.98848	0.98848	1.221e+0
4801	10	1	0.99000	0.99000	0.99000	1.495e+0
4801	10	2	0.99000	0.99000	0.99000	1.155e+0
4801	10	3	0.95975	0.95975	0.95975	1.258e+0
4801	10	4	0.98171	0.98171	0.98171	1.303e+0
4801	10	5	0.99000	0.99000	0.99000	2.719e+0
4801	10	6	0.97783	0.97783	0.97783	1.852e+0
4801	10	7	0.96715	0.96715	0.96715	1.596e+0
4801	10	8	0.95510	0.95510	0.95510	1.076e+0
4801	10	9	0.92419	0.92419	0.92419	1.031e+0
4801	10	10	0.91754	0.91754	0.91754	9.938e-1
4801	10	11	0.97109	0.97109	0.97109	1.073e+0
4801	10	12	0.95150	0.95150	0.95150	1.169e+0
4801	10	13	0.93484	0.93484	0.93484	1.872e+0
4801	10	14	0.97553	0.97553	0.97553	1.183e+0
4801	10	15	0.97261	0.97261	0.97261	1.143e+0
4801	10	16	0.95356	0.95356	0.95356	1.503e+0
4801	10	17	0.95925	0.95925	0.95925	1.397e+0
4801	10	18	0.99000	0.99000	0.99000	1.773e+0
4801	10	19	0.97265	0.97265	0.97265	1.854e+0
4801	10	20	0.98313	0.98313	0.98313	4.451e-1
4801	10	21	0.98218	0.98218	0.98218	1.995e+0
4801	10	22	0.97938	0.97938	0.97938	7.386e-1
4801	10	23	0.96944	0.96944	0.96944	9.325e-1
4801	10	24	0.95058	0.95058	0.95058	2.642e+0
4801	10	25	0.98662	0.98662	0.98662	2.268e+0
4801	10	26	0.99000	0.99000	0.99000	1.907e+0
4801	10	27	0.99000	0.99000	0.99000	1.239e+0
4801	10	28	0.97705	0.97705	0.97705	1.331e+0
4801	10	29	0.92865	0.92865	0.92865	1.476e+0
4801	10	30	0.98806	0.98806	0.98806	1.800e+0
4801	10	31	0.99000	0.99000	0.99000	1.983e+0
4801	10	32	0.95661	0.95661	0.95661	6.567e-1
4801	10	33	0.99003	0.99000	0.99000	2.876e+0
4801	10	34	0.97197	0.97197	0.97197	2.060e+0
4801	10	35	0.97819	0.97819	0.97819	2.074e+0
4801	10	36	0.90414	0.90414	0.90414	1.859e+0
4801	10	37	0.99000	0.99000	0.99000	2.874e+0
4801	10	38	0.97821	0.97821	0.97821	3.247e+0
4801	10	39	0.97422	0.97534	0.97534	9.595e-1
4801	10	40	0.99000	0.99000	0.99000	9.975e-1
4801	10	41	0.96694	0.96692	0.96692	1.334e+0
4801	10	42	0.94868	0.94873	0.94873	6.256e-1
4801	10	43	0.95429	0.95428	0.95428	1.531e+0
4801	10	44	0.96118	0.96118	0.96118	5.140e-1
4801	10	45	0.96168	0.96168	0.96168	1.373e+0
4801	10	46	0.98960	0.98960	0.98960	1.180e+0
4801	10	47	0.96042	0.96042	0.96042	6.542e-1
4801	10	48	0.96710	0.96710	0.96710	1.168e+0
4801	10	49	0.96694	0.96694	0.96694	1.745e+0
4801	10	50	0.99000	0.99000	0.99000	1.252e+0
4801	10	51	0.99000	0.99000	0.99000	2.268e+0
4801	10	52	0.99000	0.99000	0.99000	1.025e+0
4801	10	53	0.99000	0.99000	0.99000	8.217e-1
4801	10	54	0.99000	0.99000	0.99000	1.546e+0
4801	10	55	0.97010	0.97010	0.97010	1.042e+0
4801	10	56	0.96138	0.95817	0.95817	1.619e+0
4801	10	57	0.95318	0.95318	0.95318	9.398e-1
4801	10	58	0.93199	0.93330	0.93330	9.404e-1
4801	10	59	0.96344	0.96344	0.96344	1.854e+0
4801	10	60	0.93882	0.93882	0.93882	1.002e+0
4801	10	61	0.99000	0.99000	0.99000	2.004e+0
4801	10	62	0.94385	0.94515	0.94515	8.977e-1
4801	10	63	0.99000	0.99000	0.99000	2.869e+0
4801	10	64	0.95666	0.95666	0.95666	1.621e+0
4801	10	65	0.99000	0.99000	0.95859	1.253e+0
4801	10	66	0.99000	0.99000	0.99000	1.333e+0
4801	10	67	0.96004	0.96004	0.96004	2.287e+0
4801	10	68	0.94673	0.94673	0.94673	1.382e+0
4801	10	69	0.99000	0.99000	0.99000	1.156e+0
4801	10	70	0.97613	0.97613	0.97613	7.639e-1
4801	10	71	0.98159	0.98150	0.98150	1.467e+0
4801	10	72	0.99000	0.99000	0.99000	1.980e+0
4801	10	73	0.97590	0.97590	0.97590	1.174e+0
4801	10	74	0.99000	0.99000	0.99000	1.735e+0
4801	10	75	0.97904	0.97904	0.97904	7.056e-1
4801	10	76	0.94299	0.94299	0.94299	8.633e-1
4801	10	77	0.96299	0.96299	0.93639	1.691e+0
4801	10	78	1.03102	0.99000	0.94464	2.756e+0
4801	10	79	0.94212	0.94212	0.94212	1.130e+0
4801	10	80	0.96893	0.96895	0.96895	1.208e+0
4801	10	81	1.08794	0.98944	0.98944	1.329e+0
4801	10	82	0.97517	0.97517	0.97517	1.706e+0
4801	10	83	0.97731	0.97731	0.97731	1.189e+0
4801	10	84	0.94568	0.94568	0.94568	6.884e-1
4801	10	85	0.90920	0.90920	0.90920	1.489e+0
4801	10	86	0.93664	0.93664	0.93664	1.535e+0
4801	10	87	0.99000	0.99000	0.99000	2.368e+0
4801	10	88	0.98925	0.98925	0.98925	2.640e+0
4801	10	89	0.96916	0.96916	0.96916	1.467e+0
4801	10	90	0.97810	0.97810	0.97810	1.190e+0
4801	10	91	0.96098	0.96098	0.96098	1.410e+0
4801	10	92	0.96771	0.96771	0.96771	1.551e+0
4801	10	93	0.94668	0.94668	0.94668	2.192e+0
4801	10	94	0.99000	0.99000	0.99000	3.422e+0
4801	10	95	0.98509	0.98509	0.98509	2.419e+0
4801	10	96	0.95562	0.95562	0.95562	1.005e+0
4801	10	97	0.95686	0.95686	0.95686	1.415e+0
4801	10	98	0.96006	0.96006	0.96006	3.702e+0
