4801	10	0	0.98848	0.98848
4801	10	1	0.99000	0.99000
4801	10	2	0.99000	0.99000
4801	10	3	0.95975	0.95975
4801	10	4	0.98171	0.98171
4801	10	5	0.99000	0.99000
4801	10	6	0.97783	0.97783
4801	10	7	0.96715	0.96715
4801	10	8	0.95510	0.95510
4801	10	9	0.92419	0.92419
4801	10	10	0.91754	0.91754
4801	10	11	0.97109	0.97109
4801	10	12	0.95150	0.95150
4801	10	13	0.93484	0.93484
4801	10	14	0.97553	0.97553
4801	10	15	0.97261	0.97261
4801	10	16	0.95356	0.95356
4801	10	17	0.95925	0.95925
4801	10	18	0.99000	0.99000
4801	10	19	0.97265	0.97265
4801	10	20	0.98313	0.98313
4801	10	21	0.98218	0.98218
4801	10	22	0.97938	0.97938
4801	10	23	0.96944	0.96944
4801	10	24	0.95058	0.95058
4801	10	25	0.98662	0.98662
4801	10	26	0.99000	0.99000
4801	10	27	0.99000	0.99000
4801	10	28	0.97705	0.97705
4801	10	29	0.92865	0.92865
4801	10	30	0.98806	0.98806
4801	10	31	0.99000	0.99000
4801	10	32	0.95661	0.95661
4801	10	33	0.99003	0.99002
4801	10	34	0.97197	0.97197
4801	10	35	0.97819	0.97819
4801	10	36	0.90414	0.90414
4801	10	37	0.99000	0.99000
4801	10	38	0.97821	0.97821
4801	10	39	0.97422	0.97422
4801	10	40	0.99000	0.99000
4801	10	41	0.96694	0.96694
4801	10	42	0.94868	0.94868
4801	10	43	0.95429	0.95429
4801	10	44	0.96118	0.96118
4801	10	45	0.96168	0.96168
4801	10	46	0.98960	0.98960
4801	10	47	0.96042	0.96042
4801	10	48	0.96710	0.96710
4801	10	49	0.96694	0.96694
4801	10	50	0.99000	0.99000
4801	10	51	0.99000	0.99000
4801	10	52	0.99000	0.99000
4801	10	53	0.99000	0.99000
4801	10	54	0.99000	0.99000
4801	10	55	0.97010	0.97010
4801	10	56	0.96138	0.96138
4801	10	57	0.95318	0.95318
4801	10	58	0.93199	0.93199
4801	10	59	0.96344	0.96344
4801	10	60	0.93882	0.93882
4801	10	61	0.99000	0.99000
4801	10	62	0.94385	0.94386
4801	10	63	0.99000	0.99000
4801	10	64	0.95666	0.95666
4801	10	65	0.99000	0.95859
4801	10	66	0.99000	0.99000
4801	10	67	0.96004	0.96004
4801	10	68	0.94673	0.94673
4801	10	69	0.99000	0.99000
4801	10	70	0.97613	0.97613
4801	10	71	0.98159	0.98154
4801	10	72	0.99000	0.99000
4801	10	73	0.97590	0.97590
4801	10	74	0.99000	0.99000
4801	10	75	0.97904	0.97904
4801	10	76	0.94299	0.94299
4801	10	77	0.96299	0.93639
4801	10	78	1.03102	0.94464
4801	10	79	0.94212	0.94212
4801	10	80	0.96893	0.96894
4801	10	81	1.08794	1.10383
4801	10	82	0.97517	0.97517
4801	10	83	0.97731	0.97731
4801	10	84	0.94568	0.94568
4801	10	85	0.90920	0.90920
4801	10	86	0.93664	0.93664
4801	10	87	0.99000	0.99000
4801	10	88	0.98925	0.98925
4801	10	89	0.96916	0.96916
4801	10	90	0.97810	0.97810
4801	10	91	0.96098	0.96098
4801	10	92	0.96771	0.96771
4801	10	93	0.94668	0.94668
4801	10	94	0.99000	0.99000
4801	10	95	0.98509	0.98509
4801	10	96	0.95562	0.95562
4801	10	97	0.95686	0.95686
4801	10	98	0.96006	0.96006
4801	10	99	0.98097	0.98097
4801	30	0	0.99196	0.99162
4801	30	1	0.99000	0.99000
4801	30	2	0.99000	0.99000
4801	30	3	0.99000	0.99000
4801	30	4	0.99000	0.99000
4801	30	5	0.99000	0.99000
4801	30	6	0.98871	0.98871
4801	30	7	0.96208	0.96208
4801	30	8	0.99000	0.99000
4801	30	9	0.99000	0.99000
4801	30	10	0.98845	0.98845
4801	30	11	0.97547	0.97547
4801	30	12	0.99527	0.99526
4801	30	13	0.98089	0.98089
4801	30	14	0.99000	0.99000
4801	30	15	0.97439	0.97439
4801	30	16	0.96666	0.96666
4801	30	17	0.93972	0.93972
4801	30	18	0.92806	0.92806
4801	30	19	0.94823	0.94823
4801	30	20	0.98716	0.98711
4801	30	21	0.99000	0.95057
4801	30	22	0.97856	0.97856
4801	30	23	0.97434	0.97434
4801	30	24	0.95581	0.95581
4801	30	25	0.95293	0.95293
4801	30	26	0.96227	0.96227
4801	30	27	0.94372	0.94372
4801	30	28	0.94342	0.94342
4801	30	29	0.93067	0.93067
4801	30	30	0.93359	0.93359
4801	30	31	0.98534	0.98534
4801	30	32	0.97889	0.97889
4801	30	33	0.97525	0.97525
4801	30	34	0.99000	0.99000
4801	30	35	0.97685	0.97685
4801	30	36	0.98376	0.98366
4801	30	37	0.99000	0.99000
4801	30	38	0.98302	0.98302
4801	30	39	0.99000	0.99000
4801	30	40	0.96548	0.96548
4801	30	41	0.99000	0.99000
4801	30	42	0.96399	0.96399
