нульА	3001	0.2240	93
зародыш	3001	90	0.9978	0.3669	2.1341	0.7561	0.0000	2.972,2.880,2.963,2.608	0.4138	0.7566	0.8988	1.0004	1.0253	0.9988	1.1717
нульА	3002	0.2055	91
зародыш	3002	90	0.9973	0.3935	2.9186	1.0000	0.0000	2.805,2.837,2.993,2.902	0.4875	0.6747	0.0178	1.0004	0.9440	1.0015	0.9352
нульА	3003	0.2029	92
зародыш	3003	90	0.9929	0.3928	2.1647	0.9756	0.0000	2.834,2.790,3.014,2.846	0.3600	1.1818	36.8360	1.0014	1.0027	0.9991	0.6486
нульА	3004	0.2013	82
зародыш	3004	86	0.9984	0.3669	1.2660	0.8049	0.0000	2.907,2.782,2.830,2.764	0.4173	-0.2352	-0.0877	1.0007	0.6364	1.0008	0.9389
нульА	3005	0.1998	92
зародыш	3005	84	0.9941	0.3959	0.0879	0.7317	0.0000	2.861,2.999,2.664,2.735	0.4606	0.8737	0.0780	1.0009	1.0638	0.9994	0.9353
нульА	3006	0.1783	84
зародыш	3006	93	0.9951	0.3936	1.7255	1.0000	0.0000	2.801,2.978,2.940,2.864	0.4727	1.1611	0.9559	0.9997	0.9884	0.9988	1.0510
нульА	3007	0.2014	91
зародыш	3007	89	0.9987	0.3947	2.3505	1.0000	0.0000	2.786,3.089,2.913,2.692	0.4434	0.6867	0.3042	1.0021	0.8977	1.0007	0.8599
нульА	3008	0.2313	89
зародыш	3008	93	0.9971	0.3937	1.7025	1.0000	0.0000	2.894,2.842,2.814,2.744	0.4668	0.8281	1.8631	1.0025	1.0149	1.0001	1.3074
нульА	3009	0.2038	88
зародыш	3009	89	0.9966	0.3940	2.2082	0.9756	0.0000	2.684,2.940,2.812,2.658	0.4963	0.4910	-5.5426	0.9986	1.0509	0.9991	0.9050
нульА	3010	0.2047	95
зародыш	3010	92	0.9987	0.3672	2.9912	1.0000	0.0000	2.927,2.904,2.996,2.729	0.5740	1.0142	0.9786	1.0005	1.2832	0.9998	1.1251
нульА	3011	0.1952	93
зародыш	3011	93	0.9953	0.3942	2.9071	1.0000	0.0000	2.892,2.871,2.782,2.632	0.5145	0.9877	0.8414	0.9996	1.2034	0.9521	1.0227
нульА	3012	0.1969	85
зародыш	3012	89	0.9956	0.3935	1.4356	0.7805	0.0000	2.812,2.952,2.872,3.024	0.4208	0.8822	0.3778	0.9998	1.3777	0.9858	0.9701
