4806	10	0	0.98796	0.98796
4806	10	1	0.97577	0.97577
4806	10	2	0.98022	0.98022
4806	10	3	0.99000	0.98012
4806	10	4	0.99000	0.99000
4806	10	5	0.99000	0.99000
4806	10	6	0.99000	0.99000
4806	10	7	0.98482	0.98482
4806	10	8	0.98525	0.98525
4806	10	9	0.98916	0.98916
4806	10	10	0.98278	0.98278
4806	10	11	0.98494	0.98496
4806	10	12	0.98652	0.98652
4806	10	13	0.99000	0.99000
4806	10	14	0.98883	0.98883
4806	10	15	0.97450	0.97450
4806	10	16	0.97343	0.97343
4806	10	17	0.98789	0.98786
4806	10	18	0.97893	0.97893
4806	10	19	0.98506	0.98512
4806	10	20	0.99000	0.99000
4806	10	21	0.99000	0.99000
4806	10	22	0.99000	0.99000
4806	10	23	0.98864	0.98864
4806	10	24	0.99000	0.99000
4806	10	25	0.99000	0.99000
4806	10	26	0.99000	0.99000
4806	10	27	0.99000	0.99000
4806	10	28	0.99000	0.99000
4806	10	29	0.99000	0.99000
4806	10	30	0.99000	0.99000
4806	10	31	0.99000	0.99000
4806	10	32	0.98672	0.98672
4806	10	33	0.98812	0.98812
4806	10	34	0.98361	0.98361
4806	10	35	0.97656	0.97656
4806	10	36	0.98275	0.98275
4806	10	37	0.97251	0.97251
4806	10	38	0.97438	0.95994
4806	10	39	0.95978	0.95978
4806	10	40	0.95921	0.95921
4806	10	41	0.94905	0.94905
4806	10	42	0.95075	0.95075
4806	10	43	0.96608	0.96592
4806	10	44	0.96005	0.96005
4806	10	45	0.95296	0.95296
4806	10	46	0.99000	0.99000
4806	10	47	0.99000	0.99000
4806	10	48	0.97051	0.97051
4806	10	49	0.98551	0.98551
4806	10	50	0.97029	0.97029
4806	10	51	0.97371	0.97410
4806	10	52	0.95361	0.95361
4806	10	53	0.96720	0.96720
4806	10	54	0.96059	0.96059
4806	10	55	0.98066	0.98066
4806	10	56	0.99250	0.98809
4806	10	57	0.96450	0.96450
4806	10	58	0.99000	0.99000
4806	10	59	0.98873	0.98873
4806	10	60	0.99000	0.99000
4806	10	61	0.97155	0.97155
4806	10	62	0.96479	0.96479
4806	10	63	0.99000	0.99000
4806	10	64	0.95169	0.95169
4806	10	65	0.97098	0.97098
4806	10	66	0.95807	0.95807
4806	10	67	0.99000	0.99000
4806	10	68	0.97508	0.97508
4806	10	69	0.95258	0.95258
4806	10	70	0.97693	0.97693
4806	10	71	0.95649	0.95649
4806	10	72	0.99000	0.99000
4806	10	73	0.96401	0.96401
4806	10	74	0.98064	0.98064
4806	10	75	0.97673	0.97673
4806	10	76	0.97478	0.97478
4806	10	77	0.96101	0.96101
4806	10	78	0.99016	0.99012
4806	10	79	0.96478	0.96478
4806	10	80	0.94260	0.94260
4806	10	81	0.92681	0.92681
4806	10	82	0.93472	0.93472
4806	10	83	0.97259	0.97259
4806	10	84	0.94121	0.94121
4806	10	85	0.99000	0.99000
4806	10	86	0.99000	0.99000
4806	10	87	0.99000	0.99000
4806	10	88	0.98595	0.98595
4806	10	89	0.99000	0.99000
4806	10	90	0.98667	0.98667
4806	10	91	0.95892	0.95892
4806	10	92	0.97297	0.97297
4806	10	93	0.99000	0.95639
4806	10	94	0.94372	0.94372
4806	10	95	0.99000	0.99000
4806	10	96	0.95721	0.95721
