зародыш	4901	95	0.9808	0.3930	2.2088	1.0000	0.0000	2.769,2.964,2.888,2.756	0.4998	0.9348	0.7853	0.9985	1.0087	1.0002	0.8519	404.459966,805.785294,376.466414	442.955259,536.099808,417.492572	0,2.306e+0
нульА	4901	0.2239	96
зародыш	4902	96	0.9946	0.3928	2.1883	1.0000	0.0000	2.894,2.838,2.859,2.763	0.4812	0.8187	-0.0731	0.9988	1.0968	1.0001	0.5437	466.973649,856.602378,380.716688	805.933165,793.980631,630.485564	0,2.640e+0
нульА	4902	0.1945	94
нульА	4903	0.2230	96
зародыш	4903	96	0.9943	0.3926	3.0975	1.0000	0.0000	2.740,2.959,2.944,2.810	0.5258	0.8776	0.5139	1.0006	1.2658	0.9988	1.5373	455.963520,966.897172,384.728759	670.600258,760.941816,585.160929	0,4.640e+0
нульА	4904	0.2127	96
зародыш	4904	96	0.9967	0.3664	2.5506	1.0000	0.0000	2.811,2.752,3.032,2.828	0.5402	0.7893	0.5124	0.9997	1.1529	1.0003	0.5215	413.417107,677.494392,342.932913	688.191560,755.840302,623.826673	0,2.077e+0
зародыш	4905	96	0.9976	0.3943	2.8192	1.0000	0.0000	2.855,2.821,2.850,2.673	0.4932	0.8634	0.4749	1.0011	1.1307	0.9986	0.5754	488.519113,951.887830,415.210727	712.574381,787.817605,629.392968	0,2.113e+0
нульА	4905	0.1972	96
нульА	4906	0.2245	93
зародыш	4906	96	0.9963	0.3936	2.8435	1.0000	0.0000	2.782,2.884,2.859,2.761	0.4943	0.9394	0.7861	1.0619	0.9450	0.9992	0.8806	442.477964,892.427651,413.463821	696.000880,954.391192,625.711695	0,2.337e+0
нульА	4907	0.2178	96
зародыш	4907	96	0.8426	0.3329	3.0069	1.0000	0.0000	2.616,3.110,2.973,2.569	0.5015	0.6574	0.7024	1.0000	1.0467	0.9988	1.1140	522.357067,727.036673,415.698272	760.495861,945.344886,682.171196	0,2.568e+0
нульА	4908	0.1910	96
зародыш	4908	96	0.9908	0.3971	2.7235	1.0000	0.0000	2.841,2.886,2.417,2.841	0.5028	0.9418	0.7300	0.9998	1.1465	0.9940	1.1046	397.254134,864.241218,368.416087	735.575976,866.888399,687.008891	0,2.080e+0
нульА	4909	0.2190	92
зародыш	4909	96	0.9846	0.3853	2.7761	1.0000	0.0000	2.728,2.534,3.064,2.444	0.5439	0.9579	0.9246	1.0009	1.0799	1.0012	0.3386	306.501549,773.196545,285.968047	499.221768,727.871167,480.580294	0,2.246e+0
нульА	4910	0.2287	96
зародыш	4910	96	0.9909	0.3920	2.4776	1.0000	0.0000	2.943,2.970,3.056,2.854	0.5180	0.9356	0.7670	1.0006	1.2461	0.9896	0.8340	456.073614,1120.449024,410.326715	682.236770,843.955102,633.101155	0,2.062e+0
нульА	4911	0.1849	95
зародыш	4911	96	0.8376	0.3310	2.3753	1.0000	0.0000	3.013,2.894,2.896,2.600	0.5183	0.7177	0.3305	1.0000	0.8178	0.9941	1.8008	660.452750,1021.276873,518.550996	655.766554,677.290932,612.173003	0,2.195e+0
нульА	4912	0.1994	96
зародыш	4912	96	0.9986	0.3941	2.2399	0.9756	0.0000	2.864,2.956,2.847,2.786	0.4821	0.8814	0.7071	1.0015	0.9175	0.9996	1.1935	386.870285,759.681087,336.719028	756.689669,866.331565,711.273608	0,2.283e+0
