4804	10	0	0.98116	0.98116	0.98116	1.638e+0
4804	10	1	0.98051	0.98051	0.98051	1.301e+0
4804	10	2	0.97909	0.97909	0.97909	2.824e+0
4804	10	3	0.98788	0.98788	0.98788	2.272e+0
4804	10	4	0.98125	0.98125	0.98125	1.772e+0
4804	10	5	0.98407	0.98407	0.98407	7.092e-1
4804	10	6	0.99000	0.99000	0.99000	2.454e+0
4804	10	7	0.99000	0.99000	0.99000	1.716e+0
4804	10	8	0.97740	0.97740	0.97740	9.452e-1
4804	10	9	0.97130	0.97130	0.97130	1.031e+0
4804	10	10	0.96934	0.96934	0.96934	1.921e+0
4804	10	11	0.96982	0.96982	0.96982	6.309e-1
4804	10	12	0.97605	0.97604	0.97604	1.737e+0
4804	10	13	0.97963	0.97963	0.97963	1.350e+0
4804	10	14	0.98192	0.98192	0.98192	1.072e+0
4804	10	15	0.97419	0.97419	0.97419	6.005e-1
4804	10	16	0.96946	0.96946	0.96946	1.071e+0
4804	10	17	0.96853	0.96853	0.96853	8.612e-1
4804	10	18	0.96382	0.96382	0.96382	6.011e-1
4804	10	19	0.96757	0.96757	0.96757	1.184e+0
4804	10	20	0.96153	0.96153	0.96153	1.151e+0
4804	10	21	0.96604	0.96604	0.96604	9.778e-1
4804	10	22	0.96809	0.96809	0.96809	1.709e+0
4804	10	23	0.96925	0.96925	0.96925	8.463e-1
4804	10	24	0.98215	0.98215	0.98215	1.711e+0
4804	10	25	0.98314	0.98314	0.98314	1.194e+0
4804	10	26	0.99000	0.99000	0.99000	1.353e+0
4804	10	27	0.98528	0.98528	0.98528	1.004e+0
4804	10	28	0.99000	0.99000	0.99000	2.145e+0
4804	10	29	0.99000	0.99000	0.99000	1.686e+0
4804	10	30	0.98617	0.98617	0.98617	1.212e+0
4804	10	31	0.98441	0.98441	0.98441	2.876e+0
4804	10	32	0.98584	0.98584	0.98584	2.024e+0
4804	10	33	0.98029	0.98029	0.98029	1.188e+0
4804	10	34	0.97812	0.97812	0.97812	2.263e+0
4804	10	35	0.96826	0.96826	0.96826	1.040e+0
4804	10	36	0.96731	0.96731	0.96731	1.357e+0
4804	10	37	0.96872	0.96872	0.96872	2.046e+0
4804	10	38	0.96517	0.96517	0.96517	1.910e+0
4804	10	39	0.95608	0.95608	0.95608	1.165e+0
4804	10	40	0.95470	0.95470	0.95470	1.102e+0
4804	10	41	0.95148	0.95148	0.95148	1.840e+0
4804	10	42	0.95690	0.95690	0.95690	1.760e+0
4804	10	43	0.99000	0.99000	0.99000	2.513e+0
4804	10	44	0.98353	0.98353	0.98353	2.266e+0
4804	10	45	0.98293	0.98293	0.98293	4.283e-1
4804	10	46	0.98152	0.98152	0.98152	1.708e+0
4804	10	47	0.97839	0.97839	0.97839	2.027e+0
4804	10	48	0.98467	0.98467	0.98467	1.083e+0
4804	10	49	0.98871	0.98871	0.98871	1.448e+0
4804	10	50	0.98085	0.98085	0.98085	1.426e+0
4804	10	51	0.97835	0.97835	0.97835	2.407e+0
4804	10	52	0.98037	0.98037	0.98037	9.469e-1
4804	10	53	0.98129	0.98126	0.98126	1.252e+0
4804	10	54	0.98229	0.98229	0.98229	1.194e+0
4804	10	55	0.98220	0.98220	0.98220	2.924e+0
4804	10	56	0.98292	0.98292	0.98292	8.127e-1
4804	10	57	0.97578	0.97578	0.97578	9.278e-1
