нульА	4301	0.5245	96
зародыш	4301	96	0.9975	0.3951	2.5135	0.9268	0.0000	2.932,2.910,2.969,2.675	0.5245	0.9846	1.0294	1.0026	1.0708	0.9999	1.2166	315.173326,661.075017,309.765298	644.117025,914.871595,651.844948
