HQ=0.05 n30	7610	0.5019	0.5402	0.0371	0.4974	8	0.517	NaN	0	0.5019	206668
HQ=0.05 n30	7612	0.4571	0.5073	0.0393	0.5020	8	0.367	NaN	0	0.4571	146819
HQ=0.05 n100	7601	0.4628	0.5925	0.0118	0.4975	8	0.432	NaN	0	0.4628	172760
HQ=0.05 n100	7602	0.4611	0.5515	0.0129	0.5056	8	0.395	NaN	0	0.4611	158131
HQ=0.05 n100	7603	0.4615	0.5558	0.0132	0.4949	8	0.350	NaN	0	0.4615	139932
HQ=0.05 n100	7604	0.4507	0.5007	0.0137	0.4938	7	0.335	NaN	0	0.4507	133839
HQ=0.05 n100	7605	0.4560	0.5648	0.0123	0.5194	8	0.399	NaN	0	0.4560	159779
HQ=0.05 n100	7606	0.4768	0.6065	0.0125	0.5139	8	0.389	NaN	0	0.4768	155582
HQ=0.05 n100	7607	0.4550	0.5751	0.0139	0.4961	8	0.347	NaN	0	0.4550	138650
HQ=0.05 n100	7608	0.4515	0.5542	0.0125	0.5010	8	0.386	NaN	0	0.4516	154460
HQ=0.05 n100	7609	0.4541	0.5610	0.0129	0.5126	8	0.407	NaN	0	0.4541	162833
HQ=0.05 n100	7611	0.4646	0.6235	0.0121	0.5091	8	0.360	NaN	0	0.4645	143957
HQ=0.05 n100	7610	0.4385	0.5175	0.0135	0.4784	8	0.290	NaN	0	0.4385	116176
HQ=0.05 n100	7612	0.4560	0.5408	0.0121	0.4797	8	0.519	NaN	0	0.4560	207718
HQ=0.05 K2	7601	0.5996	0.4994	0.1367	0.4952	8	0.395	0.3853	1316	0.6014	156691
HQ=0.05 K2	7602	0.5911	0.5157	0.1414	0.4946	8	0.350	0.3293	1388	0.5938	138741
HQ=0.05 K2	7603	0.5912	0.3876	0.1402	0.5031	8	0.619	0.4131	1433	0.5922	246199
HQ=0.05 K2	7604	0.5806	0.4008	0.1429	0.5043	8	0.452	0.3468	1456	0.5825	179327
HQ=0.05 K2	7605	0.5764	0.3380	0.1450	0.4908	8	0.526	0.3455	1392	0.5779	208999
HQ=0.05 K2	7606	0.5869	0.4973	0.1436	0.4943	8	0.371	0.3590	1429	0.5891	146859
HQ=0.05 K2	7607	0.5968	0.4827	0.1390	0.5047	8	0.421	0.3693	1457	0.5988	167067
HQ=0.05 K2	7609	0.5931	0.5084	0.1403	0.5052	8	0.430	0.3935	1573	0.5949	170474
HQ=0.05 K2	7608	0.4415	0.2080	0.2150	0.4802	8	0.456	0.2766	1186	0.4426	181021
HQ=0.05 K2	7610	0.5826	0.4283	0.1449	0.5034	8	0.407	0.3305	1410	0.5848	161578
HQ=0.05 K2	7611	0.5822	0.4050	0.1447	0.5032	8	0.449	0.3242	1311	0.5841	178098
HQ=0.05 K2	7612	0.6000	0.4017	0.1351	0.5124	8	0.526	0.4118	1666	0.6015	208564
HQ=0.05 LL	7601	0.5644	0.3457	0.2065	0.4935	8	0.574	NaN	0	0.5644	229645
HQ=0.05 LL	7602	0.5998	0.5110	0.2440	0.4952	8	0.406	NaN	0	0.5998	162571
HQ=0.05 LL	7603	0.5814	0.3820	0.2120	0.5077	8	0.532	NaN	0	0.5814	212790
HQ=0.05 LL	7605	0.5767	0.5451	0.2193	0.5065	8	0.384	NaN	0	0.5767	153399
HQ=0.05 LL	7604	0.5716	0.3073	0.1713	0.5030	8	0.660	NaN	0	0.5716	264007
HQ=0.05 LL	7606	0.5941	0.5238	0.2441	0.5093	8	0.367	NaN	0	0.5941	146658
HQ=0.05 LL	7607	0.5804	0.3975	0.2166	0.4998	8	0.512	NaN	0	0.5804	204713
HQ=0.05 LL	7609	0.5975	0.5061	0.2497	0.4977	8	0.376	NaN	0	0.5975	150556
HQ=0.05 LL	7608	0.5733	0.4002	0.2150	0.4991	7	0.502	NaN	0	0.5733	200970
HQ=0.05 LL	7610	0.5881	0.5406	0.2429	0.5064	8	0.385	NaN	0	0.5881	154125
HQ=0.05 LL	7611	0.5812	0.4026	0.2067	0.4903	8	0.552	NaN	0	0.5812	220931
HQ=0.05 LL	7612	0.5783	0.4593	0.2124	0.5074	8	0.412	NaN	0	0.5783	164670
