нульА	3401	0.2062	93
нульА	3402	0.2075	96
зародыш	3401	90	0.9973	0.3781	2.6901	1.0000	0.0000	2.836,2.825,2.867,2.549	0.5052	0.7092	-0.6791	0.9997	1.0615	1.0006	0.9446
зародыш	3402	91	0.9980	0.3528	3.0279	1.0000	0.0000	2.839,2.882,2.821,2.519	0.4129	0.8476	-4.4615	0.9998	1.1742	1.0003	1.0163
нульА	3403	0.2189	93
зародыш	3403	92	0.9781	0.3864	2.9798	1.0000	0.0000	3.115,2.735,2.987,2.681	0.5423	0.9397	0.2567	0.9867	1.1143	0.8742	1.0503
нульА	3404	0.2069	90
зародыш	3404	91	0.9951	0.3917	3.0675	1.0000	0.0000	2.812,2.876,2.850,2.712	0.5485	0.7942	-6.2265	1.0021	1.2248	0.9666	1.0030
нульА	3405	0.2034	90
зародыш	3405	93	0.9970	0.3533	2.8694	1.0000	0.0000	2.912,2.822,2.968,2.752	0.4962	0.1885	27.4803	0.9998	1.1605	0.9999	0.9686
зародыш	3406	93	0.9970	0.4607	2.7982	1.0000	0.0000	2.683,2.912,2.870,2.666	0.3857	1.0037	0.3229	0.9997	0.5368	0.9978	0.8347
нульА	3406	0.2025	92
нульА	3407	0.1923	92
зародыш	3407	95	0.9981	0.3576	2.8467	1.0000	0.0000	2.790,2.709,2.719,2.573	0.5013	0.7782	0.0662	0.9995	1.2062	0.9974	1.1855
нульА	3408	0.1892	92
зародыш	3408	92	0.9972	0.3945	2.8401	1.0000	0.0000	2.912,3.048,2.677,2.678	0.4115	0.4337	-2.4065	1.0062	1.0577	0.9992	1.0479
нульА	3409	0.1963	92
зародыш	3409	92	0.9953	0.3937	2.9805	1.0000	0.0000	2.876,2.759,2.791,2.649	0.5326	0.8602	0.0956	0.9993	1.1165	1.0005	1.3218
нульА	3410	0.2233	90
зародыш	3410	94	0.9963	0.3936	2.8112	1.0000	0.0000	2.860,2.838,2.921,2.488	0.5138	0.9427	0.4539	1.0008	0.9564	1.0007	1.0221
нульА	3411	0.2069	90
зародыш	3411	84	0.9621	0.3830	2.8231	1.0000	0.0000	2.936,2.838,2.872,2.569	0.4349	1.1071	-1.3473	1.0003	1.2068	0.9975	1.5716
нульА	3412	0.2046	90
зародыш	3412	91	0.9934	0.3925	2.9557	1.0000	0.0000	2.868,2.707,2.939,2.783	0.5461	0.9286	-0.6881	1.0010	1.0713	1.0012	0.9559
