проверка3	5201	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0004	1.1095	0.9981	1.2037			0,0.000e+0	19.544866,1000.000000,244.991025,200.000000,19.194812,1000.000000,227.793102,200.000000	11.186672,600.000000,143.888551,120.000000,12.300330,600.000000,124.066448,120.000000	360.417266,1405.990236,359.806521,294.811022,2197.313791,295.666628,167.324287,242.100233,157.948268,236.644589,860.893658,255.418299
проверка3	5202	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0001	0.5505	1.0018	1.1001			0,0.000e+0	23.672306,1000.000000,232.108755,200.000000,23.564603,1000.000000,308.476914,200.000000	13.940268,600.000000,153.351640,120.000000,12.877621,600.000000,144.557179,120.000000	387.438646,866.342830,345.496768,417.102596,1098.659583,321.887314,255.875965,880.600793,263.889899,304.138159,3155.209813,331.036433
проверка3	5203	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0008	1.1944	0.9986	0.6045			0,0.000e+0	20.265473,1000.000000,278.592097,200.000000,19.459804,1000.000000,254.602026,200.000000	11.948302,600.000000,146.500345,120.000000,12.759731,600.000000,183.957444,120.000000	379.160946,3021.027130,342.352335,537.939265,3700.460582,335.798023,300.330527,2269.071215,327.484172,451.906953,1311.551424,299.244930
проверка3	5204	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0009	0.8928	1.0003	0.8625			0,0.000e+0	22.032484,1000.000000,240.617490,200.000000,21.162247,1000.000000,257.920304,200.000000	12.063955,600.000000,134.482714,120.000000,11.859220,600.000000,149.155641,120.000000	265.373399,3219.243922,257.790025,398.850800,1915.910939,356.577096,300.817899,1170.209002,281.382296,215.786036,320.081762,199.336322
проверка3	5205	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0001	0.6410	1.0006	0.6298			0,0.000e+0	17.646270,1000.000000,230.824293,200.000000,17.541833,1000.000000,292.282861,200.000000	11.121211,600.000000,162.103255,120.000000,10.744359,600.000000,191.387520,120.000000	447.270211,1690.858346,286.729790,523.787785,1931.735413,291.921284,252.094435,693.229448,183.584033,287.971697,776.067138,182.468689
проверка3	5206	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0004	0.6893	1.0000	0.6780			0,0.000e+0	18.918868,1000.000000,220.139790,200.000000,18.511362,1000.000000,276.651221,200.000000	11.132927,600.000000,172.798795,120.000000,11.144983,600.000000,194.823679,120.000000	385.547280,1041.718905,315.802171,386.047158,854.698009,368.526427,169.077979,831.067089,161.036476,256.102811,1788.023529,264.288334
проверка3	5207	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	0.9994	1.1807	1.0008	0.7825			0,0.000e+0	19.967871,1000.000000,262.507966,200.000000,20.556185,1000.000000,237.300025,200.000000	12.090854,600.000000,167.063847,120.000000,11.616434,600.000000,183.190539,120.000000	305.260534,1231.106324,288.681554,437.998253,1043.448049,426.845322,230.687558,486.701216,224.878583,249.762247,1165.037091,222.266253
проверка3	5208	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0018	0.5966	0.9993	1.4949			0,0.000e+0	35.749913,1000.000000,188.777457,200.000000,34.038584,1000.000000,274.785290,200.000000	13.676912,600.000000,155.448279,120.000000,14.120849,600.000000,113.010871,120.000000	519.725696,2181.798605,335.556212,256.338033,2390.453634,266.674006,286.444637,1240.229029,243.725349,147.778196,601.546086,143.094686
проверка3	5209	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0005	0.8706	0.9971	1.2392			0,0.000e+0	21.786262,1000.000000,225.889005,200.000000,21.319850,1000.000000,248.673937,200.000000	12.033215,600.000000,139.135419,120.000000,13.736788,600.000000,114.721902,120.000000	304.635247,649.107243,249.632303,361.228932,1383.510306,345.432475,200.566250,1583.892483,184.999964,269.026914,1076.051789,178.538449
проверка3	5210	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0015	1.3791	0.9996	1.1460			0,0.000e+0	21.214841,1000.000000,280.202678,200.000000,19.699888,1000.000000,234.032430,200.000000	11.477022,600.000000,150.834446,120.000000,11.717440,600.000000,137.642838,120.000000	318.546838,3476.657666,342.111479,282.661391,1585.722938,256.872790,202.620292,125.231019,216.056077,252.376881,494.393997,256.656684
проверка3	5211	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	0.9994	0.8994	1.0005	1.3340			0,0.000e+0	19.653259,1000.000000,278.961270,200.000000,20.209841,1000.000000,291.342205,200.000000	12.125682,600.000000,187.094487,120.000000,11.818547,600.000000,169.021765,120.000000	562.536814,4061.507220,297.844560,576.543037,1396.860232,325.894690,386.474193,1649.312095,193.686623,274.910245,1734.713759,213.211559
проверка3	5212	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0008	1.3317	1.0008	0.9361			0,0.000e+0	19.210872,1000.000000,274.143292,200.000000,18.450255,1000.000000,231.736709,200.000000	12.009454,600.000000,119.803002,120.000000,11.538999,600.000000,127.560430,120.000000	399.580875,730.338526,354.811658,243.297799,654.714020,259.772081,116.994971,333.200976,126.544417,131.640041,639.256229,133.201659
