XL1	7901	0.6908	0.6046	0.0862	0.0899	0.0354
XL1	7902	0.6147	0.5448	0.0698	0.0455	0.0358
XL1	7903	0.5558	0.6279	-0.0721	0.1164	0.0372
XL1	7904	0.7116	0.5878	0.1238	0.0954	0.0351
XL1	7906	0.3461	0.3150	0.0311	0.0814	0.0361
XL1	7908	0.6825	0.5759	0.1065	0.0445	0.0365
XL1	7905	0.6007	0.4936	0.1072	0.0997	0.0374
XL1	7907	0.6070	0.5869	0.0201	0.1230	0.0366
XL1	7909	0.6954	0.5451	0.1503	0.0908	0.0371
XL1	7911	0.6394	0.5339	0.1055	0.1023	0.0364
XL1	7910	0.7015	0.5925	0.1090	0.0772	0.0363
XL1	7912	0.6122	0.4932	0.1190	0.0928	0.0361
XL0	7901	0.3588	0.4419	-0.0830	0.0370	0.0648
XL0	7902	0.5683	0.5823	-0.0141	0.0389	0.1158
XL0	7903	0.5996	0.6720	-0.0724	0.0359	0.0717
XL0	7904	0.4703	0.5597	-0.0894	0.0357	0.0917
XL0	7905	0.5070	0.6691	-0.1622	0.0375	0.0774
XL0	7906	0.4386	0.5226	-0.0840	0.0375	0.0896
XL0	7908	0.5671	0.6157	-0.0487	0.0372	0.0600
XL0	7907	0.4995	0.6560	-0.1565	0.0362	0.0948
XL0	7909	0.5731	0.7011	-0.1280	0.0358	0.1240
XL0	7910	0.6871	0.6108	0.0763	0.0371	0.0692
XL0	7912	0.5823	0.5797	0.0026	0.0374	0.0978
XL0	7911	0.5059	0.7968	-0.2909	0.0363	0.1035
YL1	7903	0.7099	0.1892	0.5207	0.2158	0.0119
YL1	7902	0.9739	0.1951	0.7788	0.2196	0.0135
YL1	7901	0.8701	0.1656	0.7044	0.2594	0.0132
YL1	7904	0.9056	0.2220	0.6836	0.2255	0.0131
YL1	7906	0.8391	0.2095	0.6296	0.2842	0.0132
YL1	7905	0.9321	0.1479	0.7842	0.2382	0.0141
YL1	7907	0.9151	0.1571	0.7580	0.2634	0.0143
YL1	7908	0.6960	0.2161	0.4799	0.2438	0.0123
YL1	7909	0.8005	0.2716	0.5289	0.2981	0.0133
YL1	7911	0.7384	0.2193	0.5191	0.1839	0.0121
YL1	7910	0.8872	0.2289	0.6583	0.2425	0.0132
YL1	7912	0.8352	0.1901	0.6450	0.2500	0.0132
YL0	7901	0.1733	0.9596	-0.7863	0.0136	0.2300
YL0	7902	0.2357	0.7778	-0.5421	0.0139	0.2748
YL0	7903	0.2039	0.8830	-0.6792	0.0126	0.2464
YL0	7904	0.1988	0.8366	-0.6378	0.0127	0.2500
YL0	7905	0.2240	0.7769	-0.5529	0.0125	0.2505
YL0	7906	0.2480	0.7637	-0.5158	0.0150	0.2187
