нульА	2102	0.1957	82
зародыш	2101	93	0.9931	0.3898	2.3902	1.0000	0.0000	2.897,2.994,2.808,2.530	0.5184	0.6650	0.5670	0.8747	0.2204
нульА	2101	0.2019	81
зародыш	2102	92	0.9980	0.3665	1.8399	0.9756	0.0000	2.937,2.948,2.981,2.782	0.4842	0.8725	0.7149	0.9906	0.7777
нульА	2103	0.2076	91
нульА	2104	0.2063	87
зародыш	2103	90	0.9981	0.3943	2.0312	0.9756	0.0000	2.938,2.883,2.908,2.744	0.4731	0.8595	0.7805	0.9100	0.7891
зародыш	2104	80	0.9930	0.3933	1.2733	1.0000	0.0000	2.931,2.870,2.829,2.681	0.4196	1.1180	0.5907	0.9234	0.7345
нульА	2105	0.2031	96
зародыш	2105	80	0.9919	0.3651	0.1865	0.7073	0.0000	2.748,2.819,2.865,2.566	0.4024	0.8488	0.6676	0.8376	0.4049
нульА	2106	0.2108	96
зародыш	2106	87	0.9988	0.3672	2.9427	1.0000	0.0000	2.931,2.789,2.932,2.565	0.5336	1.0160	0.8549	0.9584	1.0254
нульА	2107	0.1928	94
зародыш	2107	94	0.9949	0.3924	0.5193	0.4146	0.0000	2.885,2.713,2.853,2.785	0.3992	0.8247	1.5008	0.6408	2.4659
нульА	2108	0.1971	86
зародыш	2108	93	0.9997	0.3674	1.8509	1.0000	0.0000	2.920,3.031,3.060,2.687	0.4905	0.7922	1.1770	0.9787	0.7358
зародыш	2109	89	0.8399	0.3318	2.1757	1.0000	0.0000	2.769,2.954,2.702,2.760	0.4838	0.6159	0.5325	0.8128	1.0411
нульА	2110	0.1898	92
зародыш	2110	85	0.9783	0.4073	0.2086	0.4878	0.0000	3.017,2.756,3.087,2.367	0.3482	0.6599	0.5147	0.7437	1.5080
нульА	2109	0.2178	88
нульА	2111	0.1955	84
зародыш	2111	86	0.9923	0.3921	2.4788	1.0000	0.0000	2.860,2.824,2.927,2.684	0.4982	0.5798	-0.2513	0.9068	0.8047
нульА	2112	0.2011	89
зародыш	2112	88	0.9975	0.3944	0.0852	0.0244	0.0000	2.924,3.013,2.816,2.664	0.2481	0.9057	7.9616	0.8264	0.6786
