4803	10	0	0.98542	0.98542	0.98542	1.061e+0
4803	10	1	0.98487	0.98487	0.98487	1.154e+0
4803	10	2	0.98657	0.98657	0.98657	1.103e+0
4803	10	3	0.97938	0.97938	0.97938	3.662e-1
4803	10	4	0.99000	0.99000	0.99000	1.109e+0
4803	10	5	0.97824	0.97824	0.97824	1.382e+0
4803	10	6	0.97530	0.97530	0.97530	1.941e+0
4803	10	7	0.98221	0.98221	0.98221	1.472e+0
4803	10	8	0.98490	0.98490	0.98490	1.014e+0
4803	10	9	0.99000	0.99000	0.99000	1.105e+0
4803	10	10	0.98652	0.98652	0.98652	8.509e-1
4803	10	11	0.98813	0.98813	0.98813	1.733e+0
4803	10	12	0.98016	0.98015	0.98015	7.170e-1
4803	10	13	0.98182	0.98182	0.98182	1.898e+0
4803	10	14	0.97955	0.97955	0.97955	2.075e+0
4803	10	15	0.98116	0.98116	0.98116	2.479e+0
4803	10	16	0.98430	0.98430	0.98430	6.094e-1
4803	10	17	0.99000	0.99000	0.99000	1.067e+0
4803	10	18	0.97439	0.97439	0.97439	1.421e+0
4803	10	19	0.97037	0.97037	0.97037	1.439e+0
4803	10	20	0.97145	0.97145	0.97145	1.728e+0
4803	10	21	0.97115	0.97115	0.97115	6.955e-1
4803	10	22	0.96443	0.96443	0.96443	1.251e+0
4803	10	23	0.97237	0.97237	0.97237	1.408e+0
4803	10	24	0.96777	0.96777	0.96777	9.559e-1
4803	10	25	0.96196	0.96196	0.96196	1.226e+0
4803	10	26	0.97194	0.97194	0.97194	8.755e-1
4803	10	27	0.97745	0.97745	0.97745	1.690e+0
4803	10	28	0.97931	0.97931	0.97931	1.711e+0
4803	10	29	0.98115	0.98115	0.98115	1.183e+0
4803	10	30	0.98397	0.98397	0.98397	1.899e+0
4803	10	31	0.98570	0.98570	0.98570	9.488e-1
4803	10	32	0.98868	0.98868	0.98868	1.493e+0
4803	10	33	0.98746	0.98746	0.98746	5.192e-1
4803	10	34	0.97832	0.97832	0.97832	1.173e+0
4803	10	35	0.97277	0.97277	0.97277	1.472e+0
4803	10	36	0.97221	0.97221	0.97221	1.153e+0
4803	10	37	0.95886	0.95886	0.95886	1.170e+0
4803	10	38	0.95471	0.95471	0.95471	2.539e+0
4803	10	39	0.95521	0.95521	0.95521	1.313e+0
4803	10	40	0.96803	0.96803	0.96803	2.264e+0
4803	10	41	0.98740	0.98740	0.98740	2.256e+0
4803	10	42	0.99006	0.99000	0.99000	1.206e+0
4803	10	43	0.98198	0.98198	0.98198	9.514e-1
4803	10	44	0.97279	0.97279	0.97279	2.759e+0
4803	10	45	0.97998	0.97998	0.97998	2.278e+0
4803	10	46	0.97873	0.97873	0.97873	1.299e+0
4803	10	47	0.99000	0.99000	0.99000	2.941e+0
4803	10	48	0.99000	0.99000	0.99000	1.907e+0
4803	10	49	0.99000	0.99000	0.99000	8.645e-1
4803	10	50	0.99000	0.99000	0.99000	8.657e-1
4803	10	51	0.99000	0.99000	0.99000	2.169e+0
4803	10	52	0.99000	0.99000	0.99000	1.470e+0
4803	10	53	0.99000	0.99000	0.99000	1.721e+0
4803	10	54	0.99000	0.99000	0.99000	1.254e+0
4803	10	55	0.98454	0.98454	0.98454	1.740e+0
4803	10	56	0.98577	0.98577	0.98577	1.269e+0
4803	10	57	0.97891	0.97891	0.97891	1.734e+0
4803	10	58	0.98172	0.98172	0.98172	1.309e+0
4803	10	59	0.98414	0.98414	0.98414	8.534e-1
4803	10	60	0.98667	0.98659	0.98659	1.597e+0
4803	10	61	0.98774	0.98774	0.98774	2.079e+0
4803	10	62	0.98632	0.98632	0.98632	1.163e+0
4803	10	63	0.98266	0.98266	0.98266	3.583e-1
4803	10	64	0.98802	0.98810	0.98810	1.688e+0
4803	10	65	0.99000	0.99000	0.99000	1.517e+0
4803	10	66	0.97842	0.97842	0.97842	8.671e-1
4803	10	67	0.98713	0.98713	0.98713	1.916e+0
4803	10	68	0.98518	0.98532	0.98532	4.044e-1
4803	10	69	0.99000	0.99000	0.99000	4.933e-1
4803	10	70	0.99000	0.99000	0.99000	2.240e+0
4803	10	71	0.98929	0.98929	0.98929	1.546e+0
4803	10	72	0.99000	0.99000	0.99000	1.058e+0
4803	10	73	0.98604	0.98604	0.98604	2.457e+0
4803	10	74	0.99000	0.99000	0.99000	1.895e+0
4803	10	75	0.99000	0.99000	0.99000	1.406e+0
4803	10	76	0.99000	0.99000	0.99000	6.575e-1
4803	10	77	0.99000	0.99000	0.99000	9.488e-1
4803	10	78	0.99000	0.99000	0.99000	9.390e-1
4803	10	79	0.99000	0.99000	0.99000	2.340e+0
4803	10	80	0.99000	0.99000	0.99000	1.893e+0
4803	10	81	0.99000	0.99000	0.99000	1.595e+0
4803	10	82	0.99000	0.99000	0.99000	1.376e+0
4803	10	83	0.98228	0.98228	0.98228	1.089e+0
4803	10	84	0.99000	0.99000	0.99000	1.656e+0
4803	10	85	0.99000	0.99000	0.99000	1.263e+0
4803	10	86	0.99000	0.99000	0.99000	9.105e-1
4803	10	87	0.99000	0.99000	0.99000	7.506e-1
4803	10	88	0.99000	0.99000	0.99000	9.848e-1
4803	10	89	0.99000	0.99000	0.99000	1.708e+0
4803	10	90	0.99000	0.99000	0.99000	1.486e+0
4803	10	91	0.99000	0.99000	0.99000	9.962e-1
4803	10	92	0.98344	0.98344	0.98344	2.292e+0
4803	10	93	0.98511	0.98511	0.98511	1.622e+0
4803	10	94	0.99000	0.99000	0.99000	1.472e+0
4803	10	95	0.98839	0.98839	0.98839	1.181e+0
4803	10	96	0.98269	0.98269	0.98269	1.147e+0
4803	10	97	0.99000	0.99000	0.99000	1.533e+0
4803	10	98	0.99000	0.99000	0.99000	3.838e-1
4803	10	99	0.99000	0.99000	0.99000	2.045e+0
4803	30	0	0.99000	0.99000	0.99000	8.625e-1
4803	30	1	0.99000	0.99000	0.99000	1.319e+0
4803	30	2	0.99000	0.99000	0.99000	1.018e+0
4803	30	3	0.99000	0.99000	0.99000	2.384e+0
4803	30	4	0.99000	0.99000	0.99000	1.570e+0
4803	30	5	0.99000	0.99000	0.99000	1.365e+0
4803	30	6	0.99000	0.99000	0.99000	2.103e+0
4803	30	7	0.99000	0.99000	0.99000	2.226e+0
4803	30	8	0.99000	0.99000	0.99000	8.411e-1
4803	30	9	0.99000	0.99000	0.99000	1.889e+0
4803	30	10	0.99000	0.99000	0.99000	1.420e+0
4803	30	11	0.98058	0.98058	0.98058	1.492e+0
4803	30	12	0.97568	0.97568	0.97568	1.461e+0
4803	30	13	0.96676	0.96676	0.96676	8.260e-1
4803	30	14	0.97701	0.97701	0.97701	2.179e+0
4803	30	15	0.97594	0.97594	0.97594	1.937e+0
4803	30	16	0.97164	0.97164	0.97164	1.903e+0
4803	30	17	0.98148	0.98148	0.98148	1.516e+0
4803	30	18	0.98507	0.98507	0.98507	1.218e+0
4803	30	19	0.98788	0.98788	0.98788	1.212e+0
4803	30	20	0.99000	0.99000	0.99000	7.792e-1
4803	30	21	0.99000	0.99000	0.99000	8.258e-1
4803	30	22	0.99000	0.99000	0.99000	2.326e+0
4803	30	23	0.99000	0.99000	0.99000	1.535e+0
4803	30	24	0.99000	0.99000	0.99000	1.027e+0
4803	30	25	0.99000	0.99000	0.99000	2.383e+0
4803	30	26	0.99000	0.99000	0.99000	1.415e+0
4803	30	27	0.99000	0.99000	0.99000	1.032e+0
4803	30	28	0.98685	0.98685	0.98685	1.793e+0
4803	30	29	0.98435	0.98435	0.98435	1.424e+0
4803	30	30	0.98446	0.98446	0.98446	1.046e+0
4803	30	31	0.97867	0.97867	0.97867	1.438e+0
4803	30	32	0.97279	0.97279	0.97279	9.490e-1
4803	30	33	0.97725	0.97725	0.97725	1.041e+0
4803	30	34	0.97607	0.97607	0.97607	1.069e+0
4803	30	35	0.97672	0.97672	0.97672	8.228e-1
4803	30	36	0.97618	0.97618	0.97618	1.969e+0
