HQ=0.005 n=10	7502	0.7456	0.6185	0.1055	0.5171	8	0.490	NaN	0	0.7456	195904
HQ=0.005 n=10	7503	0.7420	0.5655	0.1081	0.5095	8	0.576	NaN	0	0.7420	230426
HQ=0.005 n=10	7504	0.7406	0.6095	0.1102	0.5129	8	0.418	NaN	0	0.7406	167241
HQ=0.005 n=10	7505	0.7066	0.4799	0.1132	0.5212	8	0.622	NaN	0	0.7066	248726
HQ=0.005 n=10	7506	0.7383	0.5322	0.1107	0.4962	8	0.585	NaN	0	0.7383	234033
HQ=0.005 n=30	7501	0.7186	0.6247	0.0361	0.4838	8	0.453	NaN	0	0.7186	181012
HQ=0.005 n=30	7503	0.6972	0.5830	0.0362	0.4548	8	0.549	NaN	0	0.6972	219767
HQ=0.005 n=30	7502	0.7345	0.6457	0.0359	0.5271	8	0.488	NaN	0	0.7345	195295
HQ=0.005 n=30	7504	0.7415	0.6561	0.0357	0.5224	8	0.490	NaN	0	0.7415	195832
HQ=0.005 n=30	7506	0.7183	0.6111	0.0361	0.5185	8	0.559	NaN	0	0.7183	223525
HQ=0.005 n=30	7505	0.7302	0.6030	0.0381	0.5239	8	0.561	NaN	0	0.7302	224386
HQ=0.005 n=100	7501	0.6359	0.5424	0.0122	0.4970	8	0.400	NaN	0	0.6359	160139
HQ=0.005 n=100	7502	0.6309	0.5241	0.0118	0.5398	8	0.449	NaN	0	0.6309	179494
HQ=0.005 n=100	7505	0.6248	0.5026	0.0113	0.5061	8	0.583	NaN	0	0.6248	233153
HQ=0.005 n=100	7503	0.6024	0.5446	0.0139	0.5290	8	0.454	NaN	0	0.6024	181659
HQ=0.005 n=100	7506	0.6102	0.5045	0.0148	0.4417	8	0.374	NaN	0	0.6102	149713
HQ=0.005 n=100	7504	0.6620	0.6128	0.0117	0.4964	8	0.528	NaN	0	0.6620	211285
HQ=0.05 n=1	7502	0.6150	0.2211	0.9952	0.5074	8	0.367	NaN	0	0.6149	146787
HQ=0.05 n=1	7501	0.6248	0.3263	0.9967	0.5004	8	0.334	NaN	0	0.6248	133519
HQ=0.05 n=1	7504	0.6061	0.3088	0.9966	0.4871	8	0.347	NaN	0	0.6061	138905
HQ=0.05 n=1	7503	0.6145	0.3067	0.9963	0.5031	8	0.307	NaN	0	0.6145	122860
HQ=0.05 n=1	7505	0.6090	0.3187	0.9968	0.4783	7	0.303	NaN	0	0.6090	121061
HQ=0.05 n=1	7506	0.6053	0.2998	0.9966	0.5015	8	0.309	NaN	0	0.6053	123521
HQ=0.05 n=3	7501	0.6010	0.4372	0.3530	0.4891	8	0.464	NaN	0	0.6010	185795
