Z1 n=10	8104	0.7961	0.6472	0.1045	0.5213	8	0.484	NaN	0	0.7961	193407
Z1 n=10	8103	0.7702	0.6174	0.1054	0.4955	8	0.527	NaN	0	0.7702	210814
Z1 n=10	8102	0.7575	0.6097	0.1063	0.5181	8	0.498	NaN	0	0.7575	199164
Z1 n=10	8101	0.7580	0.6400	0.1054	0.5209	8	0.466	NaN	0	0.7580	186209
Z1 n=10	8105	0.7355	0.6223	0.1083	0.4184	8	0.497	NaN	0	0.7355	198874
Z1 n=10	8106	0.6542	0.4460	0.1146	0.4560	8	0.493	NaN	0	0.6542	197224
Z1 n=30	8101	0.7622	0.6421	0.0355	0.5561	8	0.540	NaN	0	0.7622	216131
Z1 n=30	8102	0.7463	0.6181	0.0361	0.4695	8	0.512	NaN	0	0.7463	204793
Z1 n=30	8103	0.7720	0.5970	0.0354	0.5434	8	0.615	NaN	0	0.7720	246051
Z1 n=30	8104	0.7701	0.6532	0.0364	0.4746	8	0.500	NaN	0	0.7701	199841
Z1 n=30	8106	0.7596	0.6417	0.0364	0.4951	8	0.476	NaN	0	0.7596	190314
Z1 n=30	8105	0.7801	0.6729	0.0357	0.5499	8	0.492	NaN	0	0.7801	196925
Z1 n=100	8102	0.7504	0.5880	0.0117	0.5697	8	0.572	NaN	0	0.7504	228876
Z1 n=100	8101	0.7299	0.5708	0.0115	0.4994	8	0.567	NaN	0	0.7299	226703
Z1 n=100	8103	0.6907	0.5418	0.0119	0.5324	8	0.480	NaN	0	0.6907	191983
Z1 n=100	8104	0.7138	0.6207	0.0120	0.4667	8	0.444	NaN	0	0.7138	177614
Z1 n=100	8105	0.7224	0.6591	0.0118	0.5394	8	0.511	NaN	0	0.7224	204325
Z1 n=100	8106	0.7397	0.6355	0.0118	0.4750	8	0.451	NaN	0	0.7397	180482
Z2 n=10	8102	0.5969	0.4789	0.1120	0.4835	8	0.435	NaN	0	0.5969	173863
Z2 n=10	8101	0.6417	0.5919	0.1046	0.5049	8	0.410	NaN	0	0.6417	163891
Z2 n=10	8103	0.6399	0.5433	0.1080	0.5071	8	0.532	NaN	0	0.6399	212780
Z2 n=10	8104	0.5984	0.3977	0.1084	0.5092	8	0.568	NaN	0	0.5984	227173
Z2 n=10	8105	0.6279	0.5362	0.1085	0.4879	8	0.463	NaN	0	0.6279	185231
Z2 n=10	8106	0.6327	0.5086	0.1122	0.5259	8	0.561	NaN	0	0.6328	224440
Z2 n=30	8101	0.5713	0.4925	0.0366	0.5074	8	0.539	NaN	0	0.5713	215719
Z2 n=30	8102	0.5711	0.4145	0.0371	0.5098	8	0.660	NaN	0	0.5711	263993
Z2 n=30	8103	0.5898	0.5873	0.0379	0.5009	8	0.407	NaN	0	0.5898	162716
Z2 n=30	8104	0.4871	0.4470	0.0387	0.4878	8	0.386	NaN	0	0.4871	154443
Z2 n=30	8105	0.5737	0.5625	0.0378	0.5080	8	0.496	NaN	0	0.5737	198209
Z2 n=30	8106	0.5445	0.4730	0.0388	0.4565	8	0.448	NaN	0	0.5445	179134
Z2 n=100	8102	0.4865	0.5157	0.0120	0.5004	8	0.382	NaN	0	0.4865	152976
Z2 n=100	8101	0.4958	0.5369	0.0125	0.5006	8	0.470	NaN	0	0.4958	187857
Z2 n=100	8103	0.5116	0.5830	0.0125	0.4843	8	0.365	NaN	0	0.5116	146122
Z2 n=100	8104	0.5007	0.5418	0.0145	0.5094	8	0.345	NaN	0	0.5007	137921
Z2 n=100	8105	0.4174	0.3953	0.0150	0.5360	8	0.380	NaN	0	0.4174	152157
Z2 n=100	8106	0.5185	0.5508	0.0122	0.5267	8	0.446	NaN	0	0.5185	178286
