нульА	4101	0.1946	95
зародыш	4101	96	0.9988	0.3671	2.8101	1.0000	0.0000	2.802,2.839,2.881,2.807	0.5325	0.9823	0.7686	1.0013	0.8187	0.9388	1.9687	461.450046,941.745728,452.798430	700.866990,826.483714,663.057890
нульА	4102	0.2244	96
зародыш	4102	96	0.9939	0.3937	2.2275	0.9512	0.0000	2.877,2.971,2.911,2.876	0.5014	0.9540	0.7321	1.0011	0.9364	0.9889	0.7111	453.926628,793.030653,437.568924	652.104073,750.146281,616.229803
нульА	4103	0.2291	96
зародыш	4103	96	0.8088	0.3577	2.1088	1.0000	0.0000	2.598,2.907,2.902,2.959	0.4708	0.9723	1.0269	0.9980	1.1344	0.9987	0.8606	389.964489,927.198153,374.635076	538.050886,772.190094,544.192551
нульА	4104	0.2167	92
зародыш	4104	96	0.9983	0.3633	1.8054	1.0000	0.0000	2.804,2.977,2.942,2.442	0.4353	0.8622	0.6628	1.0012	0.9391	1.0012	1.2624	371.948430,645.747127,328.202068	671.987737,748.854303,632.887874
нульА	4105	0.2119	95
зародыш	4105	95	0.9973	0.3951	3.0101	1.0000	0.0000	2.764,2.832,2.934,2.915	0.5061	0.6930	0.5270	0.9998	0.9029	0.9687	0.8647	537.260972,783.108803,428.366107	718.623938,761.313334,680.301778
нульА	4106	0.2194	91
зародыш	4106	96	0.9918	0.3927	2.3622	1.0000	0.0000	2.870,2.833,2.856,2.698	0.5360	0.7109	0.7882	0.9993	0.6436	0.9745	0.9460	458.611375,772.250079,331.088984	590.721063,794.157691,536.046962
нульА	4107	0.2023	96
зародыш	4107	96	0.9965	0.3942	1.2467	0.9756	0.0000	2.994,2.768,2.852,2.689	0.4282	0.7453	0.5784	0.9869	1.2870	1.0000	0.8512	445.314917,741.137765,344.239949	759.030652,858.206177,686.729882
нульА	4108	0.1548	96
зародыш	4108	96	0.9974	0.3943	2.7168	1.0000	0.0000	2.817,2.933,2.811,2.682	0.5407	0.9796	0.7657	1.0028	1.2994	0.9970	0.8924	378.931244,698.451980,372.277411	591.192089,643.906375,575.060279
нульА	4109	0.2019	96
зародыш	4109	96	0.9927	0.3896	1.9342	1.0000	0.0000	2.773,2.787,2.928,2.608	0.5118	1.0007	0.8982	0.9986	0.9519	1.0020	2.2008	314.981544,764.082608,315.315755	655.390660,847.233631,633.644880
нульА	4110	0.2144	96
зародыш	4110	96	0.9948	0.3803	1.3502	0.9512	0.0000	2.868,2.919,2.918,2.849	0.4017	0.9417	1.0927	0.9997	0.9793	0.9983	0.6730	401.724147,777.437670,378.442826	472.883601,548.708036,479.317118
зародыш	4111	96	0.9985	0.3951	1.7251	1.0000	0.0000	2.873,2.953,3.021,2.727	0.5480	0.9722	0.8277	1.0006	1.2855	0.9602	0.6376	420.950116,1009.861204,404.090777	669.647671,772.073317,648.329532
нульА	4111	0.1733	96
нульА	4112	0.2048	96
зародыш	4112	96	0.9933	0.3807	1.8464	1.0000	0.0000	2.667,2.818,2.962,2.392	0.4457	0.9017	0.8668	1.0058	1.0773	0.9984	1.1634	458.329804,855.983615,414.985448	600.720765,778.732991,573.359111
