проверка3	2302	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	0.9997	1.0996
проверка3	2303	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0003	1.0239
проверка3	2301	NaN	NaN	NaN	NaN	NaN	NaN	NaN,NaN,NaN,NaN	NaN	NaN	NaN	1.0037	1.2629
