K=0.6 мн=0.85	8	0.6872	0.4301	3.0541	0.2254	0.4391	0.7861	0.6963	0.3186	167843	4146	172039	4	1.0000	1.450	7.742	84	3.03	2.72	0.996	0.366	1:70% 2:68% 3:69% 4:69% 5:69% 6:67% 7:57%	0:100% 1:0% 2:0% 3:0%	0:69% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85
K=0.6 мн=0.85	7	0.6340	0.5462	3.8562	0.2723	0.4749	0.7844	0.6580	0.2693	205002	13449	218482	4	0.8182	0.844	7.185	76	2.77	0.15	0.990	0.395	1:27% 2:38% 3:54% 4:63% 5:65% 6:68% 7:69% 8:72%	0:100% 1:0% 2:0% 3:0%	0:63% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85
K=0.6 мн=0.85	6	0.6712	0.4208	3.0867	0.2649	0.4546	0.7859	0.7015	0.2644	156562	11693	168322	5	0.9818	1.374	7.320	85	2.80	2.57	0.987	0.391	1:49% 2:60% 3:67% 4:68% 5:69% 6:70% 7:74%	0:100% 1:0% 2:0% 3:0%	0:67% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85,0.85
K=0.6 мн=1.0	1	0.6816	0.4070	2.9515	0.2392	0.4203	0.7821	0.6909	0.2738	159109	3641	162796	4	1.0000	1.509	7.519	84	2.88	2.69	0.997	0.394	1:64% 2:66% 3:69% 4:69% 5:67% 6:69% 7:72% 8:68%	0:100% 1:0% 2:0% 3:0%	0:68% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00
K=0.6 мн=1.0	2	0.7175	0.3901	2.7541	0.1858	0.4290	0.7846	0.7483	0.2841	145633	10332	156027	6	0.9778	1.805	8.130	80	3.00	2.68	0.994	0.394	1:69% 2:73% 3:73% 4:70% 5:69% 6:77%	0:100% 1:0% 2:0% 3:0%	0:72% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00,1.00,1.00
K=0.6 мн=1.0	3	0.6522	0.4176	3.0632	0.2837	0.4450	0.7822	0.6773	0.2684	156737	10273	167057	4	0.8895	1.329	7.113	81	2.87	2.45	0.991	0.392	1:55% 2:60% 3:64% 4:66% 5:68% 6:73% 7:76% 8:56%	0:100% 1:0% 2:0% 3:0%	0:65% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00
K=0.6 мн=1.0	4	0.6984	0.3669	2.6171	0.2126	0.4291	0.7848	0.7199	0.2739	139625	7086	146755	4	0.9168	1.869	7.832	81	2.89	2.62	0.992	0.392	1:68% 2:71% 3:70% 4:69% 5:65% 6:60% 7:86%	0:100% 1:0% 2:0% 3:0%	0:70% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00
K=0.6 мн=1.0	5	0.6453	0.3992	2.9267	0.2884	0.4563	0.7877	0.6794	0.2750	146174	13442	159677	4	0.9661	1.405	7.041	83	3.02	2.06	0.996	0.394	1:39% 2:58% 3:64% 4:67% 5:67% 6:65% 7:50%	0:100% 1:0% 2:0% 3:0%	0:65% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00
K=0.6 мн=1.0	6	0.6477	0.5203	3.7819	0.2845	0.4381	0.7854	0.6491	0.5086	206114	1986	208111	8	0.8345	0.913	7.129	82	2.92	2.59	0.989	0.442	1:60% 2:62% 3:63% 4:65% 5:64% 6:66% 7:68% 8:69%	0:100% 1:0% 2:0% 3:0%	0:65% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
K=0.6 мн=1.0	8	0.3111	0.2476	1.7525	0.6203	0.6488	0.7894	0.5208	0.2503	22233	76779	99039	4	1.0000	0.975	3.516	76	2.82	0.31	0.994	0.393	1:25% 2:28% 3:33% 4:39% 5:46% 6:57% 7:100%	0:100% 1:0% 2:0% 3:0%	0:31% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00
K=0.6 мн=1.0	7	0.6344	0.6175	4.0927	0.2340	0.4405	0.7807	0.6608	0.2885	229490	17500	247016	8	0.8790	0.750	7.658	84	2.87	2.69	0.990	0.391	1:40% 2:51% 3:57% 4:61% 5:64% 6:65% 7:65% 8:69%	0:100% 1:0% 2:0% 3:0%	0:63% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
K=0.6 мн=1.15	1	0.5174	0.4157	2.7559	0.3699	0.4890	0.7846	0.5947	0.2643	127303	38904	166262	6	0.9944	1.077	6.243	84	2.87	2.56	0.997	0.394	1:44% 2:47% 3:49% 4:53% 5:56% 6:58% 7:53% 8:51%	0:100% 1:0% 2:0% 3:0%	0:52% 1:-% 2:-% 3:-%		1.150	0.0000	1.15,1.15,1.15,1.15,1.15,1.15
K=0.6 мн=1.15	4	0.6585	0.4151	2.9650	0.2585	0.4148	0.7781	0.6699	0.3155	160641	5328	166026	4	0.9185	1.421	7.375	84	2.87	2.17	0.994	0.395	1:62% 2:65% 3:65% 4:66% 5:66% 6:65% 7:65% 8:72%	0:100% 1:0% 2:0% 3:0%	0:66% 1:-% 2:-% 3:-%		1.150	0.0000	1.15,1.15,1.15,1.15
K=0.6 мн=1.15	3	0.5841	0.3597	2.5994	0.3377	0.4847	0.7900	0.6311	0.2634	125429	18422	143897	5	0.5765	1.447	6.467	85	2.78	1.50	0.994	0.376	1:41% 2:50% 3:58% 4:63% 5:63% 6:71% 7:66%	0:100% 1:0% 2:0% 3:0%	0:58% 1:-% 2:-% 3:-%		1.150	0.0000	1.15,1.15,1.15,1.15,1.15
K=0.6 мн=1.15	2	0.7049	0.4086	2.8403	0.1875	0.4207	0.7864	0.7282	0.3028	154411	8976	163433	5	0.8999	1.682	8.112	85	2.96	2.72	0.857	0.339	1:67% 2:70% 3:72% 4:70% 5:67% 6:66%	0:100% 1:0% 2:0% 3:0%	0:70% 1:-% 2:-% 3:-%		1.150	0.0000	1.15,1.15,1.15,1.15,1.15
K=0.6 мн=1.15	5	0.6195	0.3683	2.4980	0.2652	0.4359	0.7790	0.6700	0.2559	129325	17923	147310	4	0.9484	1.680	7.307	80	2.91	1.73	1.000	0.367	1:55% 2:61% 3:63% 4:62% 5:62% 6:60%	0:100% 1:0% 2:0% 3:0%	0:62% 1:-% 2:-% 3:-%		1.150	0.0000	1.15,1.15,1.15,1.15
K=0.6 мн=1.15	7	0.5871	0.5393	3.6737	0.3096	0.4473	0.7784	0.5988	0.3100	206913	8783	215740	8	0.8580	0.798	6.895	85	2.88	1.68	0.995	0.376	1:38% 2:46% 3:53% 4:57% 5:60% 6:63% 7:62% 8:61%	0:100% 1:0% 2:0% 3:0%	0:59% 1:-% 2:-% 3:-%		1.150	0.0000	1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
K=0.6 мн=1.15	8	0.5308	0.3543	2.3743	0.3535	0.4912	0.7816	0.5971	0.2572	114024	27639	141702	5	1.0000	1.435	6.335	84	2.84	1.49	0.995	0.393	1:41% 2:49% 3:53% 4:55% 5:58% 6:51% 7:57%	0:100% 1:0% 2:0% 3:0%	0:53% 1:-% 2:-% 3:-%		1.150	0.0000	1.15,1.15,1.15,1.15,1.15
K=0.6 мн=1.15	6	0.6265	0.3555	2.5642	0.2876	0.4633	0.7899	0.6701	0.2600	127018	15132	142203	6	0.7743	1.643	6.948	86	2.81	2.50	0.978	0.387	1:43% 2:58% 3:65% 4:64% 5:61% 6:59%	0:100% 1:0% 2:0% 3:0%	0:63% 1:-% 2:-% 3:-%		1.150	0.0000	1.15,1.15,1.15,1.15,1.15,1.15
K=0.6 мн=1.3	1	0.5103	0.4057	2.6543	0.3720	0.5017	0.7866	0.5716	0.2677	129495	32733	162277	5	0.5891	1.123	6.240	82	2.96	1.16	0.997	0.381	1:42% 2:45% 3:49% 4:52% 5:56% 6:57% 7:51%	0:100% 1:0% 2:0% 3:0%	0:51% 1:-% 2:-% 3:-%		1.300	0.0000	1.30,1.30,1.30,1.30,1.30
K=0.6 мн=1.3	4	0.5356	0.3938	2.8118	0.3874	0.4838	0.7825	0.5871	0.2702	131883	25593	157529	6	0.8454	1.105	6.001	82	2.99	2.07	0.955	0.371	1:33% 2:44% 3:53% 4:56% 5:57% 6:61% 7:56% 8:0%	0:100% 1:0% 2:0% 3:0%	0:54% 1:-% 2:-% 3:-%		1.300	0.0000	1.30,1.30,1.30,1.30,1.30,1.30
K=0.6 мн=1.3	3	0.6139	0.3921	2.7209	0.2848	0.4482	0.7863	0.6454	0.2922	142818	13969	156833	6	0.8855	1.456	7.077	86	2.92	1.67	0.988	0.393	1:48% 2:55% 3:60% 4:63% 5:66% 6:66% 7:68% 8:63%	0:100% 1:0% 2:0% 3:0%	0:61% 1:-% 2:-% 3:-%		1.300	0.0000	1.30,1.30,1.30,1.30,1.30,1.30
K=0.6 мн=1.3	2	0.4014	0.3698	2.5778	0.5286	0.5479	0.7885	0.5052	0.2927	75653	72197	147900	4	0.9066	0.757	4.606	75	2.88	0.00	0.987	0.392	1:29% 2:32% 3:36% 4:40% 5:50% 6:58% 7:61% 8:60%	0:100% 1:0% 2:0% 3:0%	0:40% 1:-% 2:-% 3:-%		1.300	0.0000	1.30,1.30,1.30,1.30
K=0.6 мн=1.3	7	0.2761	0.2588	1.6119	0.6267	0.6596	0.7890	0.4467	0.2673	5037	98437	103511	4	0.6625	0.913	3.546	76	2.75	0.25	0.996	0.363	1:26% 2:27% 3:28% 4:28% 5:26% 6:30%	0:100% 1:0% 2:0% 3:0%	0:28% 1:-% 2:-% 3:-%		1.300	0.0000	1.30,1.30,1.30,1.30
K=0.6 мн=1.3	5	0.4758	0.3728	2.7061	0.4610	0.5092	0.7791	0.5778	0.2678	100011	49074	149129	5	0.8722	0.958	5.244	83	2.95	1.79	0.997	0.395	1:31% 2:39% 3:46% 4:51% 5:54% 6:58% 7:58% 8:55%	0:100% 1:0% 2:0% 3:0%	0:48% 1:-% 2:-% 3:-%		1.300	0.0000	1.30,1.30,1.30,1.30,1.30
K=0.6 мн=1.3	6	0.6254	0.4832	3.4455	0.2857	0.4483	0.7818	0.6674	0.2943	171507	21755	193281	4	0.9733	1.015	7.016	84	2.94	3.00	0.998	0.394	1:32% 2:48% 3:60% 4:64% 5:66% 6:66% 7:65% 8:63%	0:100% 1:0% 2:0% 3:0%	0:63% 1:-% 2:-% 3:-%		1.300	0.0000	1.30,1.30,1.30,1.30
K=0.6 мн=1.3	8	0.6220	0.4642	3.3893	0.3161	0.4367	0.7822	0.6445	0.2871	173951	11681	185690	7	0.9756	1.035	6.816	83	2.83	2.62	0.979	0.387	1:45% 2:55% 3:60% 4:63% 5:64% 6:65% 7:65% 8:74%	0:100% 1:0% 2:0% 3:0%	0:62% 1:-% 2:-% 3:-%		1.300	0.0000	1.30,1.30,1.30,1.30,1.30,1.30,1.30
K=0.9 мн=0.7	3	0.6745	0.3959	2.8944	0.2590	0.6668	0.9474	0.6971	0.2999	149308	9019	158361	5	0.8670	1.530	7.381	80	2.94	0.95	0.998	0.394	1:57% 2:64% 3:68% 4:68% 5:68% 6:66%	0:100% 1:0% 2:0% 3:0%	0:67% 1:-% 2:-% 3:-%		0.700	0.0000	0.70,0.70,0.70,0.70,0.70
