шум_K=0	102	0.4495	0.3272	2.1574	0.4401	0.3715	0.5383	0.5140	0.2395	100075	30768	130881	5	1.0000	1.283	5.453	81	2.91	2.19	0.994	0.393	1:35% 2:42% 3:46% 4:47% 5:48% 6:44% 7:65%	0:100% 1:0% 2:0% 3:0%	0:45% 1:-% 2:-% 3:-%		1.000	0.0399	1.00,1.00,1.00,1.00,1.00
шум_K=0	103	0.5007	0.2878	2.0805	0.4058	0.3806	0.5430	0.5806	0.2541	86898	28189	115114	5	0.9136	1.607	5.541	82	2.99	2.47	0.997	0.394	1:35% 2:46% 3:52% 4:55% 5:57% 6:55% 7:47%	0:100% 1:0% 2:0% 3:0%	0:50% 1:-% 2:-% 3:-%		1.000	0.0314	1.00,1.00,1.00,1.00,1.00
шум_K=0	104	0.4610	0.3738	2.3986	0.4177	0.3368	0.5293	0.5142	0.2360	120877	28582	149508	5	0.8615	1.122	5.747	81	2.90	0.79	0.987	0.391	1:35% 2:42% 3:45% 4:49% 5:49% 6:47% 7:43%	0:100% 1:0% 2:0% 3:0%	0:46% 1:-% 2:-% 3:-%		1.000	0.0365	1.00,1.00,1.00,1.00,1.00
шум_K=0	105	0.4256	0.2267	1.8523	0.5240	0.4361	0.5362	0.5092	0.2116	65197	25444	90664	5	0.9220	1.498	4.167	79	2.90	1.11	0.998	0.367	1:32% 2:41% 3:46% 4:49% 5:50% 6:44%	0:100% 1:0% 2:0% 3:0%	0:43% 1:-% 2:-% 3:-%		1.000	0.0341	1.00,1.00,1.00,1.00,1.00
шум_K=0	106	0.4939	0.2897	2.0942	0.4216	0.3096	0.5147	0.5363	0.2156	100557	15289	115888	6	0.9433	1.559	5.467	86	2.80	2.97	0.986	0.391	1:38% 2:47% 3:51% 4:52% 5:53% 6:52%	0:100% 1:0% 2:0% 3:0%	0:49% 1:-% 2:-% 3:-%		1.000	0.0380	1.00,1.00,1.00,1.00,1.00,1.00
шум_K=0	108	0.2068	0.2077	1.4070	0.7241	0.7072	0.5427	0.3125	0.2046	1645	81389	83064	5	0.5978	0.670	2.442	78	2.80	0.51	0.997	0.367	1:19% 2:21% 3:21% 4:22% 5:21% 6:22%	0:100% 1:0% 2:0% 3:0%	0:21% 1:-% 2:-% 3:-%		1.000	0.0301	1.00,1.00,1.00,1.00,1.00
шум_K=0	107	0.4712	0.2714	1.8856	0.4275	0.3337	0.5237	0.5247	0.2395	88199	20353	108579	4	0.9871	1.699	5.427	83	2.80	2.54	0.988	0.392	1:40% 2:47% 3:48% 4:49% 5:50% 6:73%	0:100% 1:0% 2:0% 3:0%	0:47% 1:-% 2:-% 3:-%		1.000	0.0373	1.00,1.00,1.00,1.00
шум_K=0	109	0.5009	0.3527	2.3411	0.3751	0.4012	0.5677	0.5816	0.2822	102998	38028	141088	6	0.7339	1.339	6.037	84	2.89	1.83	0.996	0.394	1:32% 2:44% 3:51% 4:53% 5:54% 6:54% 7:62%	0:100% 1:0% 2:0% 3:0%	0:50% 1:-% 2:-% 3:-%		1.000	0.0348	1.00,1.00,1.00,1.00,1.00,1.00
шум_K=0	110	0.4902	0.3121	2.1773	0.4134	0.3270	0.5275	0.5330	0.2415	106480	18338	124851	7	0.8392	1.451	5.622	87	2.88	2.68	0.846	0.335	1:38% 2:47% 3:50% 4:52% 5:53% 6:54% 7:54%	0:100% 1:0% 2:0% 3:0%	0:49% 1:-% 2:-% 3:-%		1.000	0.0387	1.00,1.00,1.00,1.00,1.00,1.00,1.00
шум_K=0	112	0.3992	0.2623	1.9994	0.5445	0.5085	0.5486	0.5782	0.2180	52787	52099	104916	4	0.9643	1.197	4.190	75	2.87	0.02	0.993	0.361	1:23% 2:34% 3:44% 4:50% 5:54% 6:58%	0:100% 1:0% 2:0% 3:0%	0:40% 1:-% 2:-% 3:-%		1.000	0.0263	1.00,1.00,1.00,1.00
шум_K=0	111	0.4264	0.2730	1.7901	0.4552	0.3775	0.5250	0.5000	0.2174	80725	28428	109184	4	0.9571	1.582	5.201	81	3.00	1.52	0.998	0.385	1:35% 2:42% 3:44% 4:45% 5:46% 6:58%	0:100% 1:0% 2:0% 3:0%	0:43% 1:-% 2:-% 3:-%		1.000	0.0348	1.00,1.00,1.00,1.00
