С	ворота	1402	10	9	0.9630	0.9630	8.4087	8.4087	0.9630	1.000	0.000	0.000	0.000	0.34839535582112624	88
С	ворота	1403	10	10	0.9491	0.9491	5.6069	5.6069	0.9478	0.531	0.287	0.036	0.146	0.44910436315008806	88
С	ворота	1404	10	12	0.9900	1.1544	5.5296	5.5296	1.1544	0.000	0.996	0.000	0.004	0.23783147581712913	85
С	ворота	1401	10	12	0.9681	0.9681	6.6127	6.6127	0.9681	0.998	0.002	0.000	0.000	0.8232763461528319	84
С	ворота	1402	10	10	0.9851	0.9851	7.9754	7.9754	0.9851	0.302	0.587	0.110	0.000	0.3462946509169898	84
С	ворота	1404	10	13	1.1767	1.1767	5.1885	5.1885	0.9384	0.004	0.300	0.689	0.007	1.151192627194157	85
С	ворота	1401	10	13	0.9870	0.9870	5.3842	5.3842	0.9870	1.000	0.000	0.000	0.000	0.9331002770766036	84
С	ворота	1402	10	11	0.9665	0.9665	8.8981	8.8981	0.9665	1.000	0.000	0.000	0.000	0.3905136818460391	85
С	ворота	1403	10	11	0.9832	0.9832	5.6264	5.6264	0.9832	1.000	0.000	0.000	0.000	0.3275948167783494	87
С	ворота	1404	10	14	0.9287	0.9287	3.9294	3.9294	0.9287	0.000	1.000	0.000	0.000	0.32992892689301745	84
С	ворота	1402	10	12	0.9835	0.9835	9.7961	9.7961	0.9837	0.319	0.635	0.046	0.000	0.36371079248255417	88
С	ворота	1401	10	14	0.9842	0.9842	5.4345	5.4345	0.9842	1.000	0.000	0.000	0.000	0.32919471573604725	84
С	ворота	1402	10	13	0.9723	0.9723	9.7826	9.7826	0.9723	0.910	0.000	0.090	0.000	0.2588436786467546	84
С	ворота	1404	10	15	0.9279	0.9279	5.6262	5.6262	0.9279	0.819	0.011	0.105	0.065	0.12674198224728322	84
С	ворота	1401	10	15	0.9301	0.9301	6.1452	6.1452	0.9301	1.000	0.000	0.000	0.000	0.44028759512873106	84
С	ворота	1403	10	12	0.9574	0.9574	5.2113	5.2113	0.9574	1.000	0.000	0.000	0.000	0.5081156052196591	88
С	ворота	1402	10	14	0.9901	1.0171	8.3200	8.3200	1.0171	0.775	0.199	0.011	0.015	0.4135549406140591	85
С	ворота	1401	10	16	0.9575	0.9575	7.6860	7.6860	0.9575	1.000	0.000	0.000	0.000	0.3724360603910285	84
С	ворота	1404	10	16	0.9900	1.0129	3.9770	3.9770	1.0129	0.937	0.000	0.002	0.061	0.6763068905992732	84
С	ворота	1403	10	13	0.9903	0.9967	5.2055	5.2055	0.9968	0.652	0.300	0.007	0.041	0.4595758736291577	88
С	ворота	1401	10	17	0.9900	0.9930	5.4499	5.4499	0.9930	1.000	0.000	0.000	0.000	0.4738339019473074	84
С	ворота	1402	10	15	0.9782	0.9782	4.6218	4.6218	0.9782	0.798	0.042	0.077	0.083	0.21195714973350155	84
С	ворота	1404	10	17	0.9900	0.9918	4.1415	4.1415	0.9918	0.927	0.063	0.000	0.010	0.6302814641186824	84
С	ворота	1401	10	18	0.8764	0.8764	5.3012	5.3012	0.8764	1.000	0.000	0.000	0.000	0.9531296919560018	85
С	ворота	1402	10	16	0.9549	0.9549	4.1093	4.1093	0.9549	1.000	0.000	0.000	0.000	0.48134579798740296	85
С	ворота	1403	10	14	0.9688	0.9688	5.5375	5.5375	0.9688	1.000	0.000	0.000	0.000	0.6895930837584029	88
С	ворота	1404	10	18	0.9900	1.0144	5.8888	5.8888	1.0144	1.000	0.000	0.000	0.000	0.5343496683309434	85
С	ворота	1401	10	19	0.9056	0.9056	6.0016	6.0016	0.9056	1.000	0.000	0.000	0.000	0.5382412566702672	84
С	ворота	1402	10	17	0.9534	0.9534	4.5021	4.5021	0.9493	0.626	0.277	0.017	0.080	0.4062444584919906	86
С	ворота	1402	10	18	0.9449	0.9449	5.5036	5.5036	0.9449	1.000	0.000	0.000	0.000	0.24013245606661493	84
С	ворота	1401	30	0	0.9693	0.9693	5.8748	5.8748	0.9693	0.000	1.000	0.000	0.000	0.2781108207622291	84
С	ворота	1402	10	19	0.9622	0.9622	5.0175	5.0175	0.9622	1.000	0.000	0.000	0.000	0.3165420760507844	85
С	ворота	1403	10	15	0.9523	0.9523	6.0365	6.0365	0.9521	0.273	0.503	0.002	0.221	0.5878842220046853	87
С	ворота	1404	10	19	0.9091	0.9091	5.7334	5.7334	0.9091	1.000	0.000	0.000	0.000	0.2422485769038741	85
С	ворота	1401	30	1	0.9900	0.9973	5.7400	5.7400	0.9973	1.000	0.000	0.000	0.000	0.7507304402444183	84
С	ворота	1404	30	0	0.9831	0.9831	5.4435	5.4435	0.9831	1.000	0.000	0.000	0.000	0.8080197514809492	84
С	ворота	1401	30	2	0.8971	0.8971	5.0076	5.0076	0.8971	1.000	0.000	0.000	0.000	0.3935665705769288	84
С	ворота	1402	30	0	0.9910	1.0029	4.3949	4.3949	1.0029	0.453	0.466	0.015	0.066	0.4768165100591639	85
С	ворота	1403	10	16	0.9391	0.9391	5.6477	5.6477	0.9391	1.000	0.000	0.000	0.000	0.5866805647636913	86
С	ворота	1401	30	3	0.9213	0.9213	5.0874	5.0874	0.9213	1.000	0.000	0.000	0.000	1.1641614000732499	84
С	ворота	1404	30	1	0.9352	0.9352	6.3923	6.3923	0.9077	0.293	0.295	0.410	0.003	0.26063261338635196	84
С	ворота	1404	30	2	0.8894	0.8894	5.5963	5.5963	0.8894	0.621	0.002	0.361	0.015	0.6377868366648737	84
С	ворота	1402	30	1	0.9759	0.9759	5.6408	5.6408	0.9759	0.995	0.005	0.000	0.000	0.3472630705699283	85
С	ворота	1401	30	4	0.9449	0.9449	5.4082	5.4082	0.9449	0.422	0.577	0.000	0.001	0.2878505801955	85
С	ворота	1404	30	3	0.9414	0.9414	4.9857	4.9857	0.9414	0.492	0.000	0.508	0.000	0.08188415635904295	84
С	ворота	1402	30	2	0.9900	1.0005	5.2848	5.2848	1.0005	1.000	0.000	0.000	0.000	0.42206602909809815	86
С	ворота	1403	10	17	0.9399	0.9399	5.7061	5.7061	0.9399	0.862	0.002	0.136	0.000	0.26992136823908625	88
С	ворота	1403	10	18	0.9716	0.9716	6.0131	6.0131	0.9716	0.894	0.000	0.106	0.000	0.5628203569818503	88
С	ворота	1404	30	4	0.9951	1.0319	4.3465	4.3465	1.0319	0.553	0.252	0.192	0.002	0.5629247295402671	84
С	ворота	1401	30	5	0.9900	1.0019	8.1842	8.1842	1.0019	1.000	0.000	0.000	0.000	1.196459975852058	85
С	ворота	1402	30	3	0.9953	1.2670	6.0992	6.0992	1.2670	0.006	0.003	0.001	0.989	0.5386293524492265	85
С	ворота	1404	30	5	0.9900	1.0769	4.8556	4.8557	1.0788	0.000	0.999	0.001	0.000	0.2772391538587355	84
С	ворота	1402	30	4	0.9900	0.9965	4.4289	4.4289	0.9965	0.895	0.105	0.000	0.000	0.4629075119537333	84
С	ворота	1403	10	19	0.9488	0.9488	6.6749	6.6749	0.9488	1.000	0.000	0.000	0.000	0.6360722376727748	88
С	ворота	1401	30	6	0.9607	0.9607	7.6112	7.6112	0.9607	1.000	0.000	0.000	0.000	0.30820544020849067	84
С	ворота	1404	30	6	0.9900	1.0027	5.4049	5.4049	1.0027	1.000	0.000	0.000	0.000	0.42339738230713303	84
С	ворота	1402	30	5	0.9900	0.9982	5.1486	5.1486	0.9982	1.000	0.000	0.000	0.000	0.5774530356146375	87
С	ворота	1404	30	7	0.9900	1.0077	5.5369	5.5369	1.0077	1.000	0.000	0.000	0.000	0.5533807959602662	83
С	ворота	1401	30	7	0.9900	1.0499	6.0318	6.0318	1.0499	1.000	0.000	0.000	0.000	0.6993778907876474	85
С	ворота	1402	30	6	0.9900	0.9923	4.5969	4.5969	0.9923	1.000	0.000	0.000	0.000	0.5307881353536346	81
С	ворота	1403	30	0	0.9580	0.9580	6.0803	6.0803	0.9580	0.670	0.000	0.128	0.202	0.6759904443725672	88
С	ворота	1404	30	8	0.9900	1.0353	4.0301	4.0301	1.0353	0.677	0.286	0.036	0.001	0.8235300961827967	81
С	ворота	1401	30	8	0.9272	0.9272	5.1555	5.1555	0.9272	1.000	0.000	0.000	0.000	1.5493023350638067	84
С	ворота	1402	30	7	0.9882	0.9882	5.1576	5.1576	0.9882	1.000	0.000	0.000	0.000	0.3517093039011939	83
С	ворота	1404	30	9	0.9987	1.0046	4.0835	4.0835	1.0043	0.418	0.256	0.324	0.002	0.4905677841910562	84
С	ворота	1401	30	9	0.9900	1.0556	4.7214	4.7214	1.0556	0.999	0.001	0.000	0.000	0.6115210802142863	84
С	ворота	1404	30	10	0.9443	0.9443	4.9174	4.9174	0.9443	1.000	0.000	0.000	0.000	0.22083949510459733	84
С	ворота	1403	30	1	0.9483	0.9483	5.0980	5.0980	0.9483	1.000	0.000	0.000	0.000	1.4944768901024001	88
С	ворота	1401	30	10	0.8270	0.8270	4.8171	4.8171	0.8270	1.000	0.000	0.000	0.000	0.33702486461420034	84
С	ворота	1402	30	8	0.9913	1.0039	6.9920	6.9920	1.0039	0.961	0.001	0.037	0.000	0.39213727269112214	85
С	ворота	1404	30	11	0.9588	0.9588	4.6336	4.6336	0.9588	1.000	0.000	0.000	0.000	0.2912048232973037	83
С	ворота	1402	30	9	0.9900	0.9997	5.5659	5.5659	1.0025	0.967	0.000	0.033	0.000	1.5652881006171764	82
С	ворота	1401	30	11	0.9544	0.9544	4.7042	4.7042	0.9544	0.994	0.000	0.000	0.006	0.7094066199745825	84
С	ворота	1403	30	2	0.9576	0.9576	5.1753	5.1753	0.9576	1.000	0.000	0.000	0.000	0.24064200482272213	88
С	ворота	1404	30	12	0.9598	0.9598	6.1070	6.1070	0.9589	0.446	0.335	0.218	0.000	0.4442153837752655	84
С	ворота	1402	30	10	0.9738	0.9738	6.3775	6.3775	0.9734	0.800	0.197	0.000	0.003	0.4842573601934437	81
С	ворота	1401	30	12	0.9900	0.9919	5.4262	5.4262	0.9919	1.000	0.000	0.000	0.000	0.5108570863620018	84
С	ворота	1404	30	13	0.8988	0.8988	4.0936	4.0936	0.9015	0.527	0.058	0.415	0.000	0.24339906968212405	84
С	ворота	1402	30	11	0.9726	0.9726	7.2228	7.2228	0.9713	0.854	0.095	0.050	0.001	0.3771377374248337	81
С	ворота	1401	30	13	0.8423	0.8423	4.6359	4.6359	0.8423	1.000	0.000	0.000	0.000	0.3882104560686802	84
С	ворота	1403	30	3	0.9489	0.9489	5.9287	5.9287	0.9489	1.000	0.000	0.000	0.000	0.8491146229144333	88
С	ворота	1404	30	14	0.9900	0.9997	5.7796	5.7796	0.9997	1.000	0.000	0.000	0.000	0.6685304388844452	84
С	ворота	1401	30	14	0.8973	0.8973	4.3328	4.3328	0.8973	0.994	0.000	0.000	0.006	1.018354386782017	84
С	ворота	1402	30	12	0.9900	0.9986	9.3909	9.3909	0.9986	0.998	0.000	0.002	0.000	0.7426897197371181	82
С	ворота	1404	30	15	0.9417	0.9417	6.7969	6.7969	0.9501	0.664	0.034	0.302	0.000	0.4413804966367905	84
С	ворота	1401	30	15	0.9000	0.9000	6.3813	6.3813	0.9000	0.999	0.001	0.000	0.000	0.4765045748885531	86
С	ворота	1402	30	13	0.9560	0.9560	12.2140	12.2140	0.9537	0.844	0.139	0.017	0.000	0.45190225704078907	83
С	ворота	1404	30	16	0.8405	0.8405	6.4809	6.4809	0.8462	0.587	0.099	0.314	0.000	0.7378755357146036	84
С	ворота	1403	30	4	0.9893	0.9893	5.3170	5.3170	0.9893	0.997	0.000	0.003	0.000	0.3824374018307366	88
С	ворота	1401	30	16	0.9900	1.0192	5.1356	5.1356	1.0192	0.999	0.000	0.000	0.001	0.693036755163569	84
С	ворота	1402	30	14	0.9903	1.0006	11.6694	11.6694	1.0006	0.989	0.010	0.001	0.000	0.463286871352058	83
С	ворота	1404	30	17	0.9852	0.9852	5.9097	5.9097	0.9852	1.000	0.000	0.000	0.000	0.41247611840054327	85
С	ворота	1401	30	17	0.8894	0.8894	6.3710	6.3710	0.8894	0.999	0.001	0.000	0.000	0.6073389774517877	84
С	ворота	1403	30	5	0.9404	0.9404	5.3672	5.3672	0.9404	1.000	0.000	0.000	0.000	0.7122981962320194	88
С	ворота	1402	30	15	1.1400	1.1400	11.1878	11.1878	0.9946	0.086	0.142	0.027	0.745	0.16928883364777733	81
С	ворота	1404	30	18	0.9685	0.9685	4.9610	4.9610	0.9673	0.522	0.200	0.273	0.004	0.37437530004732894	84
С	ворота	1401	30	18	0.9159	0.9159	7.1755	7.1755	0.9159	1.000	0.000	0.000	0.000	0.5825645739072107	86
С	ворота	1402	30	16	0.9900	1.0222	8.6411	8.6411	1.0222	0.968	0.000	0.032	0.000	0.41404743992857124	83
С	ворота	1403	30	6	0.9380	0.9380	6.4685	6.4685	0.9380	1.000	0.000	0.000	0.000	0.4907271193011864	88
С	ворота	1402	30	17	0.9829	0.9829	9.8090	9.8090	0.9829	1.000	0.000	0.000	0.000	0.4216428903781038	83
С	ворота	1404	30	19	0.9900	1.0030	5.6052	5.6052	1.0030	1.000	0.000	0.000	0.000	0.31456823582248733	84
И	ворота	1404	0.959	0.188	0.936	0.006	0.067	0.001	1.151	2.669	0.996	2.51e-14	1.86e-18	8
С	ворота	1401	30	19	0.9729	0.9729	6.1171	6.1171	0.9729	1.000	0.000	0.000	0.000	0.7857159486895442	84
И	ворота	1401	1.011	0.096	0.710	-0.004	0.044	0.000	1.549	2.598	0.976	5.61e-29	2.75e-36	8
С	ворота	1403	30	7	0.9540	0.9540	7.5926	7.5926	0.9540	0.764	0.000	0.236	0.000	0.7502765472674925	88
С	ворота	1402	30	18	0.9900	0.9991	7.5711	7.5711	0.9991	1.000	0.000	0.000	0.000	0.7274447893846241	83
С	ворота	1403	30	8	0.9745	0.9745	6.1274	6.1274	0.9745	1.000	0.000	0.000	0.000	0.5073972920147473	87
С	ворота	1403	30	9	0.9539	0.9539	5.4434	5.4434	0.9539	1.000	0.000	0.000	0.000	0.42122004733286933	88
С	ворота	1403	30	10	0.9437	0.9437	5.6171	5.6171	0.9437	1.000	0.000	0.000	0.000	0.7409671627564487	87
С	ворота	1402	30	19	0.9836	0.9836	8.3521	8.3521	0.9836	1.000	0.000	0.000	0.000	0.28386263024041564	83
И	ворота	1402	0.979	0.485	1.017	0.005	0.105	0.002	1.565	1.703	0.961	1.16e-24	2.05e-25	8
С	ворота	1403	30	11	0.9408	0.9408	5.8063	5.8063	0.9408	0.997	0.002	0.000	0.001	0.24750548070179082	87
С	ворота	1403	30	12	0.9275	0.9275	5.7449	5.7449	0.9275	0.995	0.000	0.005	0.000	0.9077046066529634	87
С	ворота	1403	30	13	0.9661	0.9661	6.0756	6.0756	0.9656	0.538	0.063	0.301	0.098	0.49213535115660556	87
С	ворота	1403	30	14	0.9900	0.9951	6.5441	6.5441	0.9951	0.893	0.000	0.000	0.107	0.5640117486796223	88
С	ворота	1403	30	15	0.9633	0.9633	6.1322	6.1322	0.9633	1.000	0.000	0.000	0.000	0.4523250889898307	85
С	ворота	1403	30	16	0.9464	0.9464	6.0608	6.0608	0.9464	0.860	0.011	0.008	0.121	0.8281361538936282	85
С	ворота	1403	30	17	0.9431	0.9431	6.1665	6.1665	0.9431	1.000	0.000	0.000	0.000	0.37900091721171136	88
С	ворота	1403	30	18	0.9487	0.9487	6.3772	6.3772	0.9488	0.981	0.017	0.000	0.001	0.30973029937254415	88
С	ворота	1403	30	19	0.9339	0.9339	6.1705	6.1705	0.9340	0.998	0.002	0.000	0.001	0.7721876161030395	88
И	ворота	1403	1.006	0.358	0.928	0.001	0.056	0.000	1.494	2.533	0.970	7.87e-28	2.76e-47	8
С	ворота	1405	10	0	0.9900	1.0153	4.8538	4.8538	1.0153	0.999	0.001	0.000	0.000	0.5813855692472116	87
С	ворота	1405	10	1	0.9921	1.0048	4.7462	4.7462	1.0048	0.945	0.018	0.035	0.003	0.49781467206880126	84
С	ворота	1405	10	2	0.9639	0.9639	5.2319	5.2319	0.9639	0.993	0.000	0.007	0.000	0.6133561045441404	84
С	ворота	1406	10	0	0.9421	0.9421	3.9401	3.9401	0.9418	0.849	0.002	0.143	0.007	0.5623250109007365	84
С	ворота	1406	10	1	0.9467	0.9467	5.1947	5.1947	0.9469	0.609	0.000	0.391	0.000	0.22599764018947957	85
С	ворота	1405	10	3	0.9080	0.9080	5.2887	5.2887	0.9080	0.999	0.001	0.000	0.000	1.7623213668082347	88
С	ворота	1405	10	4	0.9430	0.9430	5.1970	5.1970	0.9430	1.000	0.000	0.000	0.000	0.7350824678724482	88
С	ворота	1406	10	2	0.9419	0.9419	7.6891	7.6891	0.9419	0.738	0.000	0.261	0.000	0.4410858068132084	84
С	ворота	1407	10	0	1.0291	1.0291	4.9207	4.9207	0.9849	0.000	0.263	0.726	0.010	0.4513173159673131	81
С	ворота	1406	10	3	0.9356	0.9356	6.3147	6.3147	0.9333	0.700	0.051	0.182	0.067	0.49990873108258627	84
С	ворота	1405	10	5	0.9530	0.9530	5.6179	5.6179	0.9548	0.904	0.018	0.046	0.031	0.9320635736287076	87
С	ворота	1406	10	4	0.9734	0.9734	6.5328	6.5328	0.9734	1.000	0.000	0.000	0.000	0.4662300464570657	85
С	ворота	1407	10	1	0.9690	0.9690	5.3151	5.3151	0.9690	0.927	0.006	0.005	0.062	0.5406238024555517	80
С	ворота	1407	10	2	0.9691	0.9691	5.7880	5.7880	0.9691	1.000	0.000	0.000	0.000	0.7215781461925685	85
С	ворота	1406	10	5	0.9712	0.9712	5.9707	5.9707	0.9715	0.750	0.000	0.250	0.000	0.5973405935215835	86
С	ворота	1405	10	6	0.8777	0.8777	5.6337	5.6337	0.8777	1.000	0.000	0.000	0.000	0.6971805095721052	87
С	ворота	1407	10	3	0.9687	0.9687	5.3937	5.3937	0.9687	1.000	0.000	0.000	0.000	0.6568492274017492	86
С	ворота	1405	10	7	0.9276	0.9276	4.5642	4.5642	0.9276	0.999	0.000	0.000	0.001	0.4902849295918073	81
С	ворота	1406	10	6	0.9631	0.9631	6.2713	6.2713	0.9631	1.000	0.000	0.000	0.000	0.4400260796864773	84
С	ворота	1405	10	8	0.9800	0.9800	5.0100	5.0100	0.9800	0.958	0.001	0.000	0.041	0.9779381956192439	85
С	ворота	1407	10	4	0.9818	0.9818	5.8198	5.8198	0.9818	0.717	0.149	0.086	0.048	0.7841670345446754	84
С	ворота	1406	10	7	1.0388	1.0388	5.7392	5.7392	0.9934	0.619	0.347	0.034	0.001	0.40355047581071074	84
С	ворота	1407	10	5	0.9784	0.9784	6.2675	6.2675	0.9784	1.000	0.000	0.000	0.000	0.6118304247812116	82
С	ворота	1406	10	8	0.9853	0.9853	4.9826	4.9826	0.9853	1.000	0.000	0.000	0.000	0.5665513663966614	86
С	ворота	1405	10	9	0.9900	1.0040	4.9002	4.9002	1.0040	1.000	0.000	0.000	0.000	0.7216174831358827	84
С	ворота	1407	10	6	0.9795	0.9795	6.3471	6.3471	0.9795	1.000	0.000	0.000	0.000	0.7017513908519744	85
С	ворота	1405	10	10	0.9480	0.9480	4.7405	4.7405	0.9480	1.000	0.000	0.000	0.000	1.0728827865434634	84
С	ворота	1406	10	9	0.9451	0.9451	4.9882	4.9882	0.9480	0.409	0.216	0.375	0.001	0.5749663535399275	86
С	ворота	1407	10	7	0.9900	0.9951	6.7240	6.7240	0.9951	1.000	0.000	0.000	0.000	0.4368670333323633	84
С	ворота	1408	10	0	0.9183	0.9183	4.8856	4.8856	0.9183	1.000	0.000	0.000	0.000	0.6100995256544138	82
С	ворота	1407	10	8	0.9833	0.9833	7.0084	7.0084	0.9833	1.000	0.000	0.000	0.000	0.7572449240740092	84
С	ворота	1405	10	11	0.9780	0.9780	4.7946	4.7946	0.9780	1.000	0.000	0.000	0.000	1.058816272803768	88
С	ворота	1406	10	10	0.9900	0.9959	5.4607	5.4607	0.9959	0.894	0.000	0.106	0.000	0.8286275306552712	86
С	ворота	1408	10	1	0.9869	0.9869	5.1742	5.1742	0.9869	1.000	0.000	0.000	0.000	0.6673275702389303	83
С	ворота	1407	10	9	0.9900	1.1349	7.2590	7.2590	1.1349	0.000	0.999	0.001	0.000	0.367217817839833	84
С	ворота	1405	10	12	0.9900	0.9968	4.9456	4.9456	0.9968	1.000	0.000	0.000	0.000	0.6433518441732026	88
С	ворота	1408	10	2	0.9397	0.9397	5.4731	5.4731	0.9397	1.000	0.000	0.000	0.000	0.28444760427154553	84
С	ворота	1407	10	10	0.9717	0.9717	5.7530	5.7530	0.9717	0.969	0.003	0.005	0.024	0.7201445460318311	84
С	ворота	1406	10	11	0.9842	0.9842	5.7661	5.7661	0.9836	0.528	0.187	0.284	0.001	0.6425069603781457	86
С	ворота	1408	10	3	0.9900	0.9923	6.0933	6.0933	0.9923	1.000	0.000	0.000	0.000	0.3613253533663529	79
С	ворота	1405	10	13	0.9496	0.9496	4.4952	4.4952	0.9496	1.000	0.000	0.000	0.000	0.36479352294404316	87
С	ворота	1407	10	11	1.0197	1.0197	5.7927	5.7927	0.9739	0.000	0.636	0.257	0.106	0.3516356323300628	85
С	ворота	1408	10	4	0.9817	0.9817	5.3879	5.3879	0.9817	1.000	0.000	0.000	0.000	0.30831272913027263	79
С	ворота	1406	10	12	0.9911	1.0051	5.2730	5.2731	1.0051	0.610	0.071	0.316	0.002	0.6549421468253828	87
С	ворота	1407	10	12	0.9909	0.9938	6.0429	6.0429	0.9938	0.649	0.193	0.148	0.009	0.5871378256236724	86
С	ворота	1405	10	14	0.8792	0.8792	4.6649	4.6649	0.8792	1.000	0.000	0.000	0.000	0.4726505160006408	87
С	ворота	1408	10	5	0.9901	1.0162	5.5166	5.5166	1.0162	0.925	0.000	0.072	0.003	0.41880649763701067	81
С	ворота	1407	10	13	0.9900	1.0122	5.5888	5.5888	1.0122	1.000	0.000	0.000	0.000	0.7107443183006179	84
С	ворота	1408	10	6	0.9774	0.9774	5.4978	5.4978	0.9774	1.000	0.000	0.000	0.000	1.1463663719605395	81
С	ворота	1406	10	13	0.9904	0.9999	5.4423	5.4423	0.9998	0.948	0.043	0.008	0.000	0.4768541534816327	88
С	ворота	1407	10	14	1.0077	1.0984	5.9912	5.9912	1.0764	0.001	0.425	0.564	0.010	0.3914919082916576	84
