С	ворота	1604	10	13	0.9849	0.9849	0.9849	6.0312	6.0824	6.0824	0.9849	1.000	0.000	0.000	0.000	0.46823749539473464	81
С	ворота	1603	10	15	0.9900	0.9900	1.0433	5.5028	5.6031	5.6031	1.0433	0.999	0.000	0.001	0.000	0.6977361642534244	82
С	ворота	1601	10	12	0.9900	0.9900	0.9903	3.9553	4.1106	4.1106	0.9903	1.000	0.000	0.000	0.000	0.6009836803602537	86
С	ворота	1603	10	16	0.9741	0.9822	0.9822	6.7024	6.7673	6.7673	0.9741	1.000	0.000	0.000	0.000	0.3538825635774853	82
С	ворота	1604	10	14	0.9469	0.9469	0.9469	6.3596	6.4203	6.4203	0.9469	1.000	0.000	0.000	0.000	0.6329935925411955	82
С	ворота	1602	10	12	0.9643	0.9643	0.9643	3.9288	4.1564	4.1564	0.9643	1.000	0.000	0.000	0.000	0.30886876213450865	73
С	ворота	1603	10	17	0.9268	0.9260	0.9260	6.7091	6.7111	6.7111	0.9268	1.000	0.000	0.000	0.000	0.3418370105566452	83
С	ворота	1604	10	15	0.9900	0.9906	1.0055	5.7715	5.8317	5.8317	1.0055	1.000	0.000	0.000	0.000	0.7204358212459702	84
С	ворота	1601	10	13	0.9502	0.9502	0.9502	3.9259	3.9644	3.9644	0.9502	0.961	0.000	0.000	0.039	0.8679418008499898	85
С	ворота	1603	10	18	0.8619	1.1009	1.1009	6.0787	6.1396	6.1396	0.8619	1.000	0.000	0.000	0.000	0.909295378822376	81
С	ворота	1604	10	16	0.9577	0.9577	0.9577	5.5618	5.6291	5.6291	0.9577	0.990	0.010	0.000	0.000	0.5839303068092484	83
С	ворота	1601	10	14	0.9073	0.9073	0.9073	4.2800	4.3226	4.3226	0.9073	1.000	0.000	0.000	0.000	0.31927216997614216	85
С	ворота	1602	10	13	0.9577	0.9577	0.9577	3.6109	4.1695	4.1695	0.9577	1.000	0.000	0.000	0.000	0.19892890035719288	76
С	ворота	1603	10	19	0.9396	0.9385	0.9385	7.8860	7.9275	7.9275	0.9396	0.857	0.143	0.000	0.000	0.34137800882291974	82
С	ворота	1604	10	17	0.9305	0.9305	0.9305	3.8756	5.5970	5.5970	0.9305	0.550	0.000	0.397	0.052	0.3594172430609268	81
С	ворота	1601	10	15	0.9850	0.9850	0.9850	3.8140	3.8966	3.8966	0.9850	0.997	0.000	0.003	0.001	0.6285830994147582	85
С	ворота	1602	10	14	0.9891	0.9891	0.9891	3.0907	3.7469	3.7469	0.9891	1.000	0.000	0.000	0.000	0.5896517607594424	73
С	ворота	1604	10	18	0.9462	0.9423	0.9423	4.6570	6.1574	6.1574	0.9462	1.000	0.000	0.000	0.000	0.9067909791688569	84
С	ворота	1603	30	0	0.9900	0.9976	1.0165	7.5338	7.5844	7.5844	1.0165	1.000	0.000	0.000	0.000	0.5520764560981599	86
С	ворота	1601	10	16	0.9607	0.9607	0.9607	3.6645	4.0599	4.0599	0.9607	1.000	0.000	0.000	0.000	0.5836224855595447	83
С	ворота	1603	30	1	0.9900	1.1060	1.2037	7.3468	7.3852	7.3852	1.1041	0.000	0.191	0.809	0.000	0.7486662939727238	84
С	ворота	1602	10	15	0.9841	0.9841	0.9841	3.6076	3.8331	3.8331	0.9841	1.000	0.000	0.000	0.000	0.28325918636347147	75
С	ворота	1604	10	19	0.9743	0.9743	0.9743	5.0057	5.7050	5.7050	0.9735	0.991	0.001	0.000	0.007	1.3149496562289764	84
С	ворота	1601	10	17	0.9143	0.9143	0.9143	3.7332	4.0832	4.0832	0.9143	1.000	0.000	0.000	0.000	0.8647929276568823	84
С	ворота	1604	30	0	0.8895	0.8863	0.8863	6.2533	6.5358	6.5358	0.8900	0.989	0.000	0.000	0.011	0.5769076190410846	84
С	ворота	1603	30	2	0.9445	0.9445	0.9445	5.9370	6.0745	6.0745	0.9445	1.000	0.000	0.000	0.000	0.5285917267174928	85
С	ворота	1602	10	16	0.9637	0.9637	0.9637	3.7462	3.9255	3.9255	0.9637	1.000	0.000	0.000	0.000	0.489130965198993	79
